ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2020-11-07,15565.88,17531.901540256596,0.025827672450198236,0.038112296489994736,3.0
2020-11-08,14833.75,15130.973379163193,0.004307955908695149,0.03868505579080179,3.0
2020-11-09,15479.6,17147.447887176306,0.022219878772773427,0.03954747182600284,3.0
2020-11-10,15332.35,16617.01557912158,0.01747215123012502,0.04026691277963557,3.0
2020-11-11,15290.91,16437.42140764133,0.015700178609871607,0.040878232548333907,3.0
2020-11-12,15701.3,17747.927378495235,0.026606015689402795,0.04165191188203881,3.0
2020-11-13,16276.44,19716.34747974638,0.04163352096728978,0.04265689414644769,3.0
2020-11-14,16317.81,19812.60041413262,0.04213980431847464,0.04355914778801776,3.0
2020-11-15,16068.14,18865.165812070747,0.03484750983559248,0.044245769324758294,3.0
2020-11-16,15955.58,18420.856062816227,0.03119860662509044,0.044802662569829545,3.0
2020-11-17,16685.69,21009.369753358435,0.05003442691204363,0.04569546997731327,3.0
2020-11-18,17645.19,24778.11678487187,0.07372097821091383,0.04703982302949824,3.0
2020-11-19,17803.86,25382.876117640248,0.07701332980737785,0.04847244557956627,3.0
2020-11-20,17817.08,25369.810504385136,0.07674034666380614,0.04986504029825599,3.0
2020-11-21,18621.32,28883.419805367786,0.09531907459410682,0.051630440184043,3.0
2020-11-22,18642.23,28901.519164622092,0.09521140478715928,0.05324773874877686,3.0
2020-11-23,18370.02,27578.212326375793,0.08822824089969572,0.05465232361656516,3.0
2020-11-24,18365.02,27480.32420086957,0.08751522319726845,0.05603273287671859,3.0
2020-11-25,19104.41,30850.28712784397,0.10406279023861842,0.05789578234017299,3.0
2020-11-26,18729.84,28991.553139553012,0.09486870732030361,0.05946391220388821,3.0
2020-11-27,17153.91,22211.091138299405,0.056103383489486625,0.060290641574206466,3.0
2020-11-28,17112.93,21992.02095386505,0.05447038337284571,0.061066611935631156,3.0
2020-11-29,17719.63,24348.249668535303,0.06900654857847055,0.06204432568338666,3.0
2020-11-30,18178.32,26216.643247312255,0.07951167003800297,0.06315330280968508,3.0
2020-12-01,19633.77,32941.189330361514,0.11236778801458325,0.06483088143330255,3.0
2020-12-02,18801.74,28849.275101046158,0.09296843115945741,0.06608183688123759,3.0
