rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-249,-14.471006738602998,-28.161030399381314,-93.81380995902607,-12.937986026623062,-22.804331494512024
-248,-17.67787108740381,-27.610028937199292,-93.83327000688033,-12.684840132553912,-22.80906185758289
-247,-18.34121314454228,-27.58123533580371,-93.9908501833044,-12.671611525246973,-22.847366565404776
-246,-14.529520271821806,-24.24230267093591,-94.00640795243328,-11.137609979520722,-22.85114835962766
-245,-15.47671125894664,-22.615575221396146,-93.97914334712823,-10.390244676732225,-22.844520858860825
-244,-14.28989020306376,-18.839039030948,-93.92451144497274,-8.655195505302482,-22.831240894989048
-243,-14.355711591644138,-17.152622223656554,-93.87049569208968,-7.880407197546584,-22.8181107051459
-242,-11.888740140942755,-14.40199686956557,-93.77622485340783,-6.6166909239941045,-22.795195278765654
-241,-10.421162264972184,-15.109401621590479,-93.78161615954158,-6.941692980632845,-22.796505801516155
-240,-10.322645615987991,-9.368801326074871,-93.68744801240514,-4.3042963600375685,-22.773615337474013
-239,-15.45640133491284,-12.261040865744388,-93.72190102588853,-5.633074256982455,-22.781990201908187
-238,-17.641145946066505,-17.333807255780286,-93.6746115692295,-7.963648804142826,-22.770495045210904
-237,-17.411772219977774,-15.875563085152223,-93.78906129658345,-7.293689557786382,-22.798315571028755
-236,-17.866194097652198,-12.815225168183497,-93.57946785241171,-5.887682439262908,-22.74736743895677
-235,-19.65634831283163,-14.358739849885405,-93.49967652163197,-6.5968174070013585,-22.727971702249302
-234,-20.00699864437171,-13.645457946315986,-93.41808808880765,-6.269115218177083,-22.708139124625003
-233,-16.634765554706764,-13.678544681081616,-93.23396214789636,-6.284316214234162,-22.663381652403018
-232,-16.10945325583121,-14.85104381616329,-93.23344869016934,-6.822995985917787,-22.663256840712492
-231,-19.144722402032077,-19.301439102717353,-93.21275634377022,-8.867635376373137,-22.65822692958437
-230,-20.44982088573234,-19.00709299652271,-93.07704946651742,-8.732404322859525,-22.625239199778814
-229,-19.593272650254146,-21.943803476342538,-92.70361166165189,-10.081613446719608,-22.534463657260545
-228,-20.984595378833315,-23.488946587943428,-92.5354542560511,-10.79149656191501,-22.49358782861386
-227,-21.731390609684652,-18.374847686289787,-92.34578297168794,-8.441932672029191,-22.447482390134212
-226,-21.07085341726299,-17.135212827645642,-92.08828392158473,-7.872408821097757,-22.384889327336314
-225,-20.233457676703527,-17.175242595344198,-92.00643875989691,-7.890799645857644,-22.364994343866755
-224,-18.15055837928834,-14.507237852764177,-91.89008923895295,-6.665041653734504,-22.336712014793964
-223,-17.115411227805865,-12.760154629781638,-91.80049086558704,-5.862381452537027,-22.314932374797486
-222,-17.008184291101703,-12.765661683621833,-91.14855358958297,-5.864911551209619,-22.15645897133888
-221,-16.939718557170835,-12.510560737992583,-90.98101233325461,-5.7477108514084465,-22.115732916720827
-220,-13.616207319378958,-12.068619667317682,-90.85855266535906,-5.544670432933265,-22.085965328530797
-219,-18.11471187027196,-14.722323834603035,-90.5228026576572,-6.763858330116302,-22.004350964097007
-218,-19.70358324846928,-13.010932834224498,-91.15250721408107,-5.977596160907024,-22.157420021355918
-217,-21.857068825128334,-12.402418188792163,-90.75334517709157,-5.69802705892658,-22.060391413142383
-216,-19.993058804664663,-13.861224907930792,-90.71442508138306,-6.3682447562227,-22.050930687000648
-215,-20.107204970896152,-16.950208387213383,-91.05710676839975,-7.787412468647942,-22.134230009256513
-214,-20.172122381992498,-13.653896173974346,-91.13397139013544,-6.272991982272182,-22.15291431932799
-213,-20.146675838236362,-13.761639017654105,-90.66174431859025,-6.3224921385600705,-22.03812500755286
-212,-18.444291922885135,-11.404190660717662,-90.25780712473941,-5.239412667817435,-21.939935650617453
-211,-15.089225957029129,-10.916076200452618,-89.8117663972725,-5.015158868267524,-21.83151173505906
-210,-15.494351492466818,-11.339364346830106,-89.38667474506823,-5.2096295976903875,-21.728180136474055
-209,-12.031205302748816,-5.960023822449023,-89.50908306719107,-2.7382060897487657,-21.757935243495027
-208,-11.789294169311438,-6.624053123528395,-88.74726583760359,-3.0432802186706223,-21.57275213826424
-207,-14.600528970450755,-6.352697486725701,-88.08074636215201,-2.918611646981009,-21.410734082794743
-206,-13.782023824791246,-8.911671445614955,-87.43959169841547,-4.094277766191222,-21.254881724837144
-205,-10.33187125535775,-10.137479454025943,-88.08321095924173,-4.657449165079114,-21.41133317890926
-204,-12.425981563252487,-16.814486157087526,-88.7230819786607,-7.725057778781585,-21.566873507640548
-203,-12.165771222054211,-17.569189395723704,-89.45316752071801,-8.071790118374407,-21.74434325039694
