rel_day,dd_pct_2017,dd_pct_2021,dd_pct_2017_scaled,dd_pct_2021_scaled
-23,-56.864139764686186,-9.862482055812794,-32.83052640037807,-9.862482055812794
-22,-53.99949755055897,-8.883721666985188,-31.176624446919757,-8.883721666985188
-21,-51.04928191600722,-8.15187566256741,-29.473316656143858,-8.15187566256741
-20,-48.58565716199807,-4.833683273049349,-28.050942241234452,-4.833683273049349
-19,-47.256416698069756,-2.290904789700865,-27.2835049015677,-2.290904789700865
-18,-48.14936356404137,-7.8635991587235,-27.799048015008445,-7.8635991587235
-17,-46.622074278775706,-10.148227091359207,-26.91726713502988,-10.148227091359207
-16,-42.54124272495081,-9.150872993866887,-24.56119793891156,-9.150872993866887
-15,-41.99482895783612,-9.853185201480441,-24.245725803378974,-9.853185201480441
-14,-40.77691244818491,-6.686880909812654,-23.54256137868136,-6.686880909812654
-13,-38.838818406397856,-10.65545339707501,-22.423602261940793,-10.65545339707501
-12,-37.5947326550266,-13.440468229850799,-21.705329018491618,-13.440468229850799
-11,-25.333396139513464,-10.25149915477085,-14.626243080635524,-10.25149915477085
-10,-6.8223213164175345,-7.861422984222132,-3.938869048531785,-7.861422984222132
-9,-13.51955365741323,-8.43710256132778,-7.805517943431117,-8.43710256132778
-8,-20.610894778712897,-9.221768910105189,-11.899705648728942,-9.221768910105189
-7,-19.255328057614207,-9.750564510028381,-11.117068837398115,-9.750564510028381
-6,-11.444332789013112,-6.358855912525485,-6.60738861643238,-6.358855912525485
-5,-8.407653979818285,-6.821537258550103,-4.854161288501315,-6.821537258550103
-4,-14.245488422727481,-9.015061940291979,-8.224636575599408,-9.015061940291979
-3,-13.111313486580423,-9.594190828001825,-7.569820370906777,-9.594190828001825
-2,-7.045283255872392,-8.874661675183603,-4.0675961842950885,-8.874661675183603
-1,1.9333835782774145,-6.226020444493264,1.1162395293652672,-6.226020444493264
0,0.0,0.0,0.0,0.0
1,0.06228279529372216,-0.8828902795022242,0.03595898862871284,-0.8828902795022242
2,-7.045283255872392,-3.8058479286297575,-4.0675961842950885,-3.8058479286297575
3,-12.896202319641581,-3.9759596374404405,-7.445625880768943,-3.9759596374404405
4,-16.79227902692292,-5.020908299707482,-9.695026816501255,-5.020908299707482
5,-26.994619603902358,-4.580862129278673,-15.585350894984574,-4.580862129278673
6,-23.54289662102751,-3.0028839493510873,-13.592497701653762,-3.0028839493510873
7,-26.74758196206507,-5.667720655582187,-15.442723645969846,-5.667720655582187
8,-26.53456433446385,-10.969858798843447,-15.319737861332147,-10.969858798843447
9,-15.40269229158816,-10.64340301582256,-8.892748540793397,-10.64340301582256
10,-16.969706485784876,-15.771491610699261,-9.797464607636837,-15.771491610699261
11,-23.084411506092206,-13.966969224007252,-13.327791197126428,-13.966969224007252
12,-23.15716199807395,-11.575501486090312,-13.369793713255765,-11.575501486090312
13,-32.495394213457274,-13.090918350080749,-18.761224596562563,-13.090918350080749
14,-26.138885399656665,-16.64726121037048,-15.091292521808553,-16.64726121037048
15,-28.688816312858524,-14.780044272567782,-16.563495820960593,-14.780044272567782
16,-21.606372733743672,-15.37283716752087,-12.474445114038298,-15.37283716752087
17,-20.075472093120627,-12.71572810135584,-11.590579217072014,-12.71572810135584
18,-18.994682410082486,-20.44908247597732,-10.966585002632572,-20.44908247597732
19,-8.606016832056284,-18.855308526029635,-4.968686134638146,-18.855308526029635
20,-8.264769920026804,-15.185582533046382,-4.771667138117797,-15.185582533046382
21,-13.766067914416114,-14.388836195200183,-7.947843016070813,-14.388836195200183
22,-20.844847799690157,-15.75397858733114,-12.03477848836789,-15.75397858733114
23,-23.646003433404516,-15.295930864564511,-13.652026447534912,-15.295930864564511
24,-21.658711217183768,-16.344358445252105,-12.504662751541415,-16.344358445252105
25,-29.584327764518704,-20.461739817464853,-17.080519598638993,-20.461739817464853
26,-26.97525436502952,-27.162521597051537,-15.57417036910842,-27.162521597051537
27,-24.785412217895587,-26.848737959426327,-14.309864415977856,-26.848737959426327
28,-27.94403969350585,-25.119123348087392,-16.13349883929119,-25.119123348087392
29,-27.58395092743793,-24.99207620815064,-15.925601493269715,-24.99207620815064
30,-40.1713561947829,-25.314164838260634,-23.192943312770247,-25.314164838260634
31,-41.38717916509652,-29.471013429661376,-23.894899031967746,-29.471013429661376
32,-40.17816019763012,-30.029875767083002,-23.196871605645658,-30.029875767083002
33,-38.99321693254616,-26.93551846913377,-22.512744292574997,-26.93551846913377
34,-32.53988192438136,-25.81059909491866,-18.786909588440217,-25.81059909491866
35,-39.114118829292806,-30.851211396403798,-22.58254703520721,-30.851211396403798
36,-42.71814679897836,-28.379062358946506,-24.663333553672103,-28.379062358946506
37,-42.93325796591718,-27.608208056494078,-24.787528043809925,-27.608208056494078
38,-40.2205543692166,-29.45385570008939,-23.221347892023182,-29.45385570008939
39,-41.08780303981913,-31.57744671962419,-23.722054145449896,-31.57744671962419
40,-41.51226814051837,-30.637961099178334,-23.967119185600207,-30.637961099178334
41,-39.940020097977644,-30.855297275059424,-23.059381355006455,-30.855297275059424
42,-38.47349579198593,-30.590277710954574,-22.21268315216901,-30.590277710954574
43,-40.82192354394339,-27.55396653694988,-23.56854854693404,-27.55396653694988
44,-47.09521416907424,-28.014012787319796,-27.19043457805809,-28.014012787319796
45,-46.419524347862506,-24.787190119042656,-26.800324877892805,-24.787190119042656
46,-52.15069296152075,-24.714843419803458,-30.109216619759522,-24.714843419803458
47,-53.66934639701879,-25.345830397841695,-30.98601158955007,-25.345830397841695
48,-51.97577774986393,-24.792282663454014,-30.0082292752241,-24.792282663454014
49,-56.71324791692835,-24.974000636271963,-32.743408951456566,-24.974000636271963
50,-63.092209940124775,-29.498060169892604,-36.42630439269942,-29.498060169892604
51,-59.40894150651091,-31.175727867454096,-34.2997683710548,-31.175727867454096
52,-60.02459908721684,,-34.65521844100401,
53,-56.70644391408115,,-32.739480658581165,
