u,a_2021,b_2021,a_2025,b_2025
0.4128256513026052,2.0928313017028084,0.98,0.4380323943495192,0.8254380432032792
0.41482965931863724,2.0761892748626583,0.98,0.4314570021078394,0.724383465182703
0.4168336673346693,2.061129885977543,0.98,0.4266374478140858,0.6308581161393957
0.4188376753507014,2.047725151618003,0.98,0.42310279382520766,0.5441778681962014
0.42084168336673344,2.0358361381736962,0.98,0.4200441041443366,0.4596272723798657
0.4228456913827655,2.0271464325539092,0.98,0.41846003979482055,0.38272352013956284
0.4248496993987976,2.0220520169783125,0.9633270416855825,0.4183471250945281,0.3135090090721379
0.42685370741482964,2.0251401960485316,0.8353657756170143,0.42134509111940655,0.2605363197562313
0.4288577154308617,2.0350934509906833,0.7492795117943644,0.4258235450239512,0.21469238214758476
0.4308617234468938,2.049313817509766,0.6671832438924453,0.4319075117904287,0.17591746198988314
0.43286573146292584,2.065175907010877,0.5894008212259231,0.43886728015572524,0.14009844256794168
0.4348697394789579,2.0823459245777163,0.5146080817264008,0.4464597064605613,0.106399846117029
0.4368737474949899,2.1007082417813696,0.4422860310245493,0.4546051812594619,0.07419361203374207
0.438877755511022,2.1217547451421708,0.38052489548398094,0.4662521956093551,0.04949472986226044
0.44088176352705405,2.15253435993765,0.3324539714742745,0.4794413493509934,0.029936459275061313
0.4428857715430861,2.2030959022561363,0.32750205790117,0.4931658375681494,0.014803994703166002
0.4448897795591182,2.2544867093703282,0.33063176394505667,0.5067207688841621,0.004601766352839976
0.44689378757515025,2.305622561882981,0.34195614306168565,0.5205459172064261,-3.61898934853989e-05
0.4488977955911823,2.3551502895556617,0.3692974777360366,0.5341745708542273,-0.0001389219930251011
0.4509018036072144,2.4052097528891463,0.4028636809606469,0.5477412387906049,0.004585947291893033
0.45290581162324645,2.453076057253568,0.4434137032179883,0.5606201513090636,0.012008623946537544
0.4549098196392785,2.500547576475728,0.48752362835781715,0.5746548607280325,0.024985944217689297
0.4569138276553106,2.547306262525123,0.5346934193681742,0.5870553933712153,0.038220193535662104
0.45891783567134264,2.592992667059899,0.5844741758572071,0.5977092434932604,0.05169276614880444
0.4609218436873747,2.6382595927763797,0.6370937067186353,0.6038745709080338,0.06314311371215985
0.4629258517034068,2.675690058905014,0.6850709926770647,0.6074503009813988,0.07267387341620425
0.46492985971943884,2.6948306232785697,0.7113147565639302,0.6091966025426946,0.07980738015598972
0.4669338677354709,2.7151279130700408,0.7426069812698817,0.6097711823542409,0.08425542537811748
0.468937875751503,2.7378262999007394,0.7796610219070094,0.6084732922777626,0.08483657235854442
0.47094188376753504,2.761404618197103,0.819509506961215,0.6064905897994696,0.08394309925994152
0.4729458917835671,2.786867589816428,0.864637691609141,0.6037016757615877,0.08125307155623067
0.4749498997995992,2.811845864176726,0.9091495621257728,0.6003271743159212,0.07689002232707853
0.47695390781563124,2.8379233228690324,0.95638063629425,0.5938866432185543,0.06657409110072313
0.4789579158316633,2.865059003551182,0.98,0.5865879896581542,0.05414533067227281
0.48096192384769537,2.8927193133452325,0.98,0.5793187242009672,0.041365772474599896
0.48296593186372744,2.9194134081651923,0.98,0.572154076025679,0.028427212398679534
0.4849699398797595,2.9432201419229527,0.98,0.565296012561857,0.01577633250599015
0.48697394789579157,2.969164451389268,0.98,0.5591733346029595,0.004436255726321583
0.4889779559118236,2.9869493577954414,0.98,0.5539746232307474,-0.004975273495732942
0.49098196392785565,2.9956441111364924,0.98,0.5499481318342383,-0.01228744358581499
0.4929859719438877,2.998105945545573,0.98,0.5462368481391411,-0.019069240579212544
0.4949899799599198,2.9933130462054733,0.98,0.5430220484362048,-0.024835738052493225
0.49699398797595185,2.9779156045463746,0.98,0.5403278414258385,-0.029346781512406984
0.4989979959919839,2.9594325470134866,0.98,0.5385200123584954,-0.03214795950189452
0.501002004008016,2.9380156750594066,0.98,0.538146126606154,-0.03207170798170133
0.503006012024048,2.9147597158913485,0.9650774423085952,0.538415799453839,-0.03068148684373725
0.5050100200400801,2.8907829483437144,0.8866596652745471,0.539293532351942,-0.02801982024018397
0.5070140280561122,2.8675635141677978,0.8058339380696306,0.5407058584526606,-0.02424697561128989
0.5090180360721442,2.839262539707541,0.7159231078365212,0.5419234460234755,-0.021212627016869975
0.5110220440881763,2.81434281374237,0.630843416751996,0.5413438085132368,-0.023213891760361118
0.5130260521042084,2.7944523524619496,0.554436908066254,0.540391929857309,-0.026307047546355267
0.5150300601202404,2.7793789282199555,0.4813665039368194,0.5392712583243806,-0.029998004891694185
0.5170340681362725,2.7685469274609695,0.41584160878740395,0.5377464319575651,-0.03414163079060428
0.5190380761523046,2.7692030756665265,0.36691289444105224,0.5359815706844391,-0.03876003583865797
0.5210420841683366,2.7706499587027125,0.3183739696036988,0.533885547337616,-0.04338121739858927
0.5230460921843687,2.7723760346979147,0.2716045287990147,0.5315590317441783,-0.047428638642425976
0.5250501002004008,2.7743304551146113,0.2271563647193947,0.5289267803255606,-0.050875628005842
0.5270541082164328,2.7760241682173517,0.18985142664206,0.5262276474310319,-0.05327021112981457
0.5290581162324649,2.777312458397324,0.15712839871386666,0.5231577501801985,-0.05566448955436274
0.531062124248497,2.778293461194458,0.12714431473157364,0.5200292955269716,-0.05708540999378977
0.533066132264529,2.7803665419198498,0.10375391653235357,0.5182380551008343,-0.05405835146943741
0.5350701402805611,2.7821903768053695,0.08434803758698019,0.5162313220367835,-0.05020962332892161
0.5370741482965932,2.7824639865212677,0.0704867685073752,0.5138313449706584,-0.04605379699615737
0.5390781563126252,2.7794514184444052,0.06217247790102789,0.5092009033843986,-0.041811555377573584
