u,ret_pct_2017,ret_pct_2021,ret_pct_2025
0.484,,619.3905105232467,25.690959683780672
0.486,,625.6600399370899,26.92915767821111
0.488,,667.9894396437467,27.53461198199258
0.49,,723.9402710774177,28.31802354212698
0.492,,765.1498489105655,28.76119035478796
0.494,,780.9954726183533,26.79625709815614
0.496,,784.5236353354892,21.851277559149537
0.498,,789.8166640159749,16.666180745311884
0.5,,806.2909752778809,12.969197379946955
0.502,,829.8962271819613,10.698541800131618
0.504,,838.3135238297192,9.617499270028468
0.506,,852.7540829489831,10.013277201790272
0.508,,863.0823941048615,11.937491338397413
0.51,,859.8722013112089,12.960055303515615
0.512,,850.5346410079698,11.742911431572237
0.514,,853.2298079131988,10.25945324041993
0.516,,877.4551379243326,9.644852066364221
0.518,,911.2720139956529,9.872279385167854
0.52,,927.5162310696426,9.882659798397116
0.522,,925.6648041138731,9.37997698955378
0.524,,886.564017741965,9.655872239726998
0.526,,820.9436180176358,11.085076113152166
0.528,,761.3212037675156,14.057741402678541
0.53,,716.5399635971652,17.074721848157214
0.532,,688.5359204085601,18.858484884141546
0.534,,668.0948594249764,19.251189526760523
0.536,,679.1639081800358,16.273179320232995
0.538,,689.393726696001,12.850060794644854
0.54,,715.9770273374687,8.086276099206382
0.542,,714.3393097598475,6.899429750589434
0.544,,723.0532859743066,6.444184414780739
0.546,,742.442792768913,6.940726310789223
0.548,,784.2770008305517,5.547476477484177
0.55,,836.5795472618363,4.902069414846073
0.552,,865.6425807135664,6.732700546062307
0.554,,871.3157680821361,8.580141287626274
0.556,,858.9852868932117,11.163486605566973
0.558,,871.1075862800194,10.118359764840179
0.56,,880.1931824206118,8.992068368916671
0.562,,884.268009683861,7.080090298569198
0.5640000000000001,,863.3202636554804,6.882592684595644
0.5660000000000001,,857.9559419675202,7.197189282710353
0.5680000000000001,,856.9971973351712,7.736720401288251
0.5700000000000001,,857.6864761702803,7.749607776484886
0.5720000000000001,,856.9598755941968,8.290531724345339
0.5740000000000001,,845.162346038982,7.795336680307313
0.5760000000000001,,819.7216278782083,6.511872605802264
0.578,,785.6794500698027,4.348623295461996
0.58,,762.6474403152562,2.5810115880258784
0.582,,764.0844404389545,2.521675143052625
0.584,,786.6976974323634,4.218858978214115
0.586,,805.7613741186443,5.278536221841616
0.588,,828.8360918199647,3.1030514989476234
0.59,,859.5076781706686,-1.1394093113861425
0.592,,898.4684938769008,-5.393285133421257
0.594,,941.5719662831989,-7.940191579396908
0.596,,978.8252275177155,-9.350984263120958
0.598,,1000.813995652865,-11.047749508631096
0.6,,1002.1756878545303,-12.430347640775542
0.602,,1015.2545123610596,-13.692245087400469
0.604,,995.1497711569385,-13.951914268655681
0.606,,990.5878244888586,-13.791303315160304
0.608,,988.5054551237872,-13.638760399370723
0.61,,1015.9845906448252,-12.780169614880084
0.612,,1029.2463199561753,-12.307229550991217
0.614,,1050.3835869161849,-11.440872522999546
0.616,,1093.5808301966817,-11.828993162236722
0.618,,1159.1187969393336,-11.89914734965855
0.62,,1199.0614430366322,-11.799532382409211
0.622,,1191.0511795578645,-11.92678603335644
0.624,,1141.9076781706683,-11.450072125546392
0.626,,1092.0489989220523,-11.489701735806957
0.628,,1092.5262789588085,-11.529756690679463
0.63,,1120.80383113326,-10.990094177223996
0.632,,1155.0848115358112,-10.251304578991629
0.634,,1148.3619219282903,-11.840540440423483
0.636,,1126.3320009189065,-14.733939536566082
0.638,,1137.9069995935606,-19.943900052732353
0.64,,1206.2824223789069,-22.2221205346442
0.642,,1290.44738730142,-24.923546049219713
0.644,,1340.45386912651,-26.243684547700962
0.646,,1363.322426620014,-24.264807745106992
0.648,,1401.3958189754194,-24.894501462122133
0.65,,1455.2913110321824,-25.45411311726176
0.652,,1563.7839580130426,-28.03460457332626
0.654,,1640.2268992206969,-28.055627100030076
