u,amp_2018_ref,amp_2021_proj,amp_2025_proj
0.9304635761589404,209.62999999999997,215.1131983401163,192.65237628468472
0.9337748344370861,210.22000000000003,215.7065053763964,193.1728751144341
0.9370860927152318,207.39999999999998,212.87039638118662,190.68453637899663
0.9403973509933775,203.25999999999993,208.70534646507153,187.0289852958412
0.9437086092715232,203.51000000000002,208.9569069355915,187.24981503492265
0.9470198675496688,205.38999999999993,210.84844421801796,188.9101080263214
0.9503311258278145,205.17000000000002,210.62711206126076,188.7158499326948
0.9536423841059603,204.02,209.47007113936817,187.70027407141012
0.956953642384106,204.12999999999994,209.58075024898218,187.79742599399285
0.9602649006622517,203.87,209.319143157286,187.56779080010546
0.9635761589403974,202.33999999999995,207.77955058567665,186.21623819104207
0.9668874172185431,203.36,208.80597139543164,187.11731849445582
0.9701986754966887,204.51000000000002,209.96308709023253,188.1330256216568
0.9735099337748344,205.17000000000002,210.62711206126076,188.7158499326948
0.9768211920529801,197.20000000000002,202.60560894820983,181.67271537911142
0.9801324503311258,197.64999999999995,203.0586872252256,182.0706820830177
0.9834437086092715,197.54000000000005,202.94793666448257,181.9734046831839
0.9867549668874173,198.98000000000002,204.39766483180227,183.24668326583492
0.9900662251655629,200.73999999999998,206.16927003162937,184.80241244420108
0.9933774834437086,200.16000000000005,205.5854800430819,184.28978947271565
0.9966887417218543,207.1,212.5686374503992,190.41974015910404
1.0,209.46999999999994,214.95229576410745,192.51121396617395
