rel_day_scaled,2025,2017,2021
-176.0,-18.133350383736225,-28.660226514823506,-13.648211398084909
-175.0,-17.77143514898556,-28.527445423385096,-14.39587620249643
-174.0,-18.04059199180491,-28.470176351210878,-15.400749114215667
-173.0,-22.08906372173741,-28.293484326550193,-12.951451471639283
-172.0,-24.581135624943794,-28.41806074700614,-10.862730339095457
-171.0,-28.388495132802426,-28.720874465522815,-10.838414168839181
-170.0,-27.951385577947352,-28.862336046307604,-11.685009529187457
-169.0,-28.230180098569946,-29.08464889654099,-8.386158363672822
-168.0,-26.764921032341725,-29.056104268819364,-8.665906789677095
-167.0,-19.743787614187745,-28.847855473140505,-9.098176424026407
-166.0,-26.643734896430715,-28.94266561997989,-10.91342329656455
-165.0,-25.716695863495055,-28.902823714963382,-9.5385424285555
-164.0,-22.86134650959408,-28.696988809760526,-9.415777510731443
-163.0,-23.44188888949431,-28.724207111547177,-8.691051153959137
-162.0,-26.13641162351621,-28.688358103798194,-7.4944960376495295
-161.0,-26.60492025587864,-28.71433998801534,-8.540222401466586
-160.0,-31.293939978041074,-28.882211263438794,-9.688430261844577
-159.0,-33.128214829627645,-28.99266731233088,-12.589939947308718
-158.0,-29.40783280978834,-29.01778100557805,-15.257018359565118
-157.0,-28.773619121697646,-28.94714335485495,-15.148721187204318
-156.0,-30.975300641058823,-28.975693592972213,-17.705938708826356
-155.0,-28.500273464850736,-29.055260081820585,-18.307183348992833
-154.0,-28.184435184403167,-29.157784309603958,-20.67346403178151
-153.0,-29.7074692343529,-29.05343606408049,-22.97301061144709
-152.0,-28.473957155584127,-28.941195341235414,-24.672268259012068
-151.0,-29.59151911597634,-28.876522890407085,-24.792796139745466
-150.0,-26.033411070456523,-28.869245497092912,-25.688036129193378
-149.0,-28.3275019139134,-28.928878250253103,-27.850579432530683
-148.0,-28.430911131756243,-28.975964951474975,-24.590414813858686
-147.0,-28.609642377448242,-28.977332609691718,-24.781381230416855
-146.0,-26.70176529564172,-29.17163467200071,-24.346121036293447
-145.0,-25.483705853986795,-29.319234380697612,-25.899101815532855
-144.0,-25.56521745053112,-29.238432326491736,-27.770246917251683
-143.0,-25.992502022890672,-29.28923502710041,-27.512854037826468
-142.0,-25.74434884715665,-29.531646445025352,-26.068645979762355
-141.0,-28.15860416456658,-29.937076643273873,-26.36008560438152
-140.0,-29.661273086154704,-29.91234758170714,-25.42967261098041
-139.0,-29.862923615103163,-29.462903758690945,-24.709564386804168
-138.0,-29.731520859612736,-29.39396314612068,-26.66063786355918
-137.0,-27.48722752275582,-28.967896066270388,-27.226942628278167
-136.0,-29.769186130462145,-28.645330559326478,-28.372837166570342
-135.0,-29.186625968194978,-28.60445556031895,-29.143109602054427
-134.0,-28.602720617683186,-28.62626039845995,-26.01755897181385
-133.0,-28.910845350348314,-28.619789268710782,-26.33457510049468
-132.0,-33.27632175813038,-28.906096777165747,-26.124011118331804
-131.0,-32.62138535999281,-28.9782508681164,-26.357208993324093
-130.0,-35.08050015120596,-28.717978933234264,-23.821922787173673
-129.0,-29.680071666180808,-28.560734528336237,-23.315140888317075
-128.0,-32.2703337973949,-28.64950100075965,-24.556195620599205
