rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-178,-17.728942525384895,-26.194375610383634,-85.67592306847367,-15.123329809909158,-28.558641022824553
-177,-16.26867257505128,-30.84111513103013,-86.36254269469565,-17.806126123008486,-28.787514231565215
-176,-18.133350383736225,-31.286327865411145,-86.44978894566987,-18.063169815050014,-28.816596315223286
-175,-17.77143514898556,-35.62067531580067,-87.03624276217028,-20.565606482293774,-29.012080920723424
-174,-18.04059199180491,-36.424645960835065,-86.64614531626766,-21.02977915062494,-28.882048438755888
-173,-22.08906372173741,-45.59020443160912,-86.57014483505333,-26.321516800999596,-28.856714945017774
-172,-24.581135624943794,-39.90064801147244,-86.71827516044837,-23.036649870264117,-28.906091720149455
-171,-28.388495132802426,-44.67627035666908,-86.96222990537862,-25.79385671681139,-28.987409968459538
-170,-27.951385577947352,-44.43878606176517,-87.25618909631086,-25.65674509522031,-29.085396365436953
-169,-28.230180098569946,-48.62990570058533,-86.93105558548616,-28.076489146899057,-28.977018528495385
-168,-26.764921032341725,-42.56708353978617,-86.60445750929738,-24.57611714031283,-28.868152503099125
-167,-19.743787614187745,-43.1639030977622,-86.38545268146225,-24.920691072767926,-28.79515089382075
-166,-26.643734896430715,-41.79563708100683,-86.35809669269757,-24.130722319671197,-28.78603223089919
-165,-25.716695863495055,-42.99447236872744,-86.35553370331044,-24.822870195750713,-28.78517790110348
-164,-22.86134650959408,-47.173497214570645,-86.81749946386446,-27.235631315448423,-28.93916648795482
-163,-23.44188888949431,-48.767508027049104,-86.54373035259411,-28.155933887124032,-28.84791011753137
-162,-26.13641162351621,-47.21135080776785,-86.79145112274627,-27.257486097670622,-28.930483707582088
-161,-26.60492025587864,-44.79061574339379,-87.52038622680887,-25.859874056617496,-29.173462075602956
-160,-31.293939978041074,-45.66977543803654,-87.79823519873628,-26.367457142980154,-29.26607839957876
-159,-33.128214829627645,-44.33817870182456,-87.4324599990585,-25.59865940887614,-29.144153333019496
-158,-29.40783280978834,-41.90579296171871,-87.65272016863423,-24.19432084705302,-29.217573389544743
-157,-28.773619121697646,-45.40294979713464,-88.33515532238745,-26.213405287378748,-29.445051774129148
