scaled_day,dd_pct_2025,dd_pct_2021,dd_pct_2017
-100.45,-11.909913751665826,-17.594287083611682,-44.723534964489815
-100.0,-11.836670820234332,-17.527891841600177,-44.45861038993854
-99.88,-11.752087430341009,-17.51018644373044,-44.389319595562334
-99.57,-11.533580339783262,-17.465953322381935,-44.404199960508485
-99.0,-11.131809237789993,-17.769869706805277,-44.43156063153851
-98.97,-11.15661467611192,-17.785865305985453,-44.43300066685588
-98.69,-11.38813210044989,-17.935203944440765,-44.30219714190254
-98.05,-11.917314784650967,-18.30492850672764,-43.99817191983634
-98.0,-11.958657181854175,-18.3338132381563,-43.965827210864816
-97.81,-12.147897700362458,-18.443575217585217,-43.84254055823891
-97.13,-12.82517955607633,-17.56066640265012,-43.406466978127426
-97.0,-12.954659910845153,-17.391829104386787,-43.54003667238656
-96.93,-12.80311726041892,-17.300916713014228,-43.61195881544918
-96.22,-11.266041806095542,-17.233579439475548,-44.341454837941434
-96.05,-10.898009655060367,-17.217831273225055,-44.341368375495165
-96.0,-10.789764904755911,-17.183667092838423,-44.34033490397424
-95.3,-10.436491065713623,-16.683900808494435,-44.326323143704364
-95.17,-10.370883067034343,-16.591087069973412,-44.479830063559234
-95.0,-10.28508799183836,-16.52424412177026,-44.68056988183099
-94.38,-10.961259096269094,-16.284812872540922,-45.40597809158969
-94.29,-11.059412966267091,-16.25005672345925,-45.36260153690468
-94.0,-11.375686547371794,-16.075265322291745,-45.22283263847518
-93.47,-11.296924958120218,-15.753884042810444,-44.967392927552304
-93.4,-11.286522484068124,-15.709657476061208,-44.91952343964352
-93.0,-11.227079775199009,-15.290078199974111,-44.64321605376503
-92.55,-10.92918572701479,-14.818051514376133,-44.33322023216044
-92.52,-10.909326123802508,-14.78605316839099,-44.33165832520145
-92.0,-10.565093001456304,-14.143981625344944,-44.30458527124566
-91.64,-10.797718587278123,-13.701088275966722,-44.285842387737794
-91.63,-10.804180409106511,-13.69835914009473,-44.29165715839541
-91.0,-11.21127518429469,-13.526423580159301,-45.06016510584748
-90.76,-11.098708876813676,-13.461054929174594,-45.352930038210175
-90.72,-11.079947825566837,-13.460344619809788,-45.40172419360397
-90.0,-10.742248903123786,-13.447559051243276,-45.40449163445269
-89.88,-10.552118652255613,-13.445428123148856,-45.404674929401686
-89.8,-10.42536515167684,-13.350014646194333,-45.405586001633935
-89.0,-9.157830145889081,-12.388083234031411,-45.683440344883365
-88.89,-8.801848944303998,-12.429991669601305,-45.72164531708017
-88.12,-6.309980533208417,-12.7439560596958,-45.60753417120828
-88.0,-5.921637404206492,-12.84595449728396,-45.589434769968165
-87.97,-5.889928855888413,-12.871794079464157,-45.58490991965814
-87.24,-5.118354180148511,-13.500557245848931,-45.67233951580467
-87.05,-4.91753337413402,-13.579239581230409,-45.697432364727646
-87.0,-4.864685793603893,-13.599443924175796,-45.73913034066876
-86.35,-4.913197845671854,-13.862710876949713,-46.28120402790329
-86.14,-4.928870970186117,-13.975070098246647,-46.45633552685599
-86.0,-4.939319719862294,-14.049976245777938,-46.77436879959847
-85.47,-4.340377656879498,-14.32871707859065,-47.99570821850665
-85.22,-4.057857815849877,-14.116490533886937,-48.56976942978367
-85.0,-3.8092403557438126,-13.929731174547673,-48.23269196852832
-84.59,-3.6044492511190453,-13.582207188464778,-47.60450215437063
-84.3,-3.4595970063844494,-13.401917953524586,-47.16700885520701
-84.0,-3.30974985665901,-13.21541184841405,-47.197691259700996
-83.71,-3.7212555370991174,-13.034582682134637,-47.227350917378516
-83.39,-4.1753307706881815,-12.685627627768561,-47.26007881550543
-83.0,-4.728734961624866,-12.260338655259895,-47.27944627866505
-82.83,-4.624456829689586,-12.074956282627912,-47.28783852240245
-82.47,-4.403632550297231,-11.727344607419342,-47.30321087188999
-82.0,-4.11533418553499,-11.273521234802358,-46.56590693955801
-81.95,-4.095160671388232,-11.225242152609063,-46.487470351012064
-81.56,-3.9378072610435098,-11.392773291642463,-45.87566496035362
-81.07,-3.7401068224052656,-11.605350444871233,-46.11624035569795
-81.0,-3.7118639025998053,-11.513036103163738,-46.15205469377275
-80.64,-4.0187076837420435,-11.016279042337,-46.33624271815743
-80.19,-4.402262410169844,-10.395332716303573,-46.35858238382358
-80.0,-4.564207739106024,-10.46088244328747,-46.36777670545836
-79.72,-4.5849850172494255,-10.56662051905594,-46.38337106090039
-79.31,-4.615408888816548,-10.72145127285977,-46.74773314528139
-79.0,-4.638412303903885,-10.727088102043533,-47.02322642859385
-78.81,-4.716296632723724,-10.729491910460585,-47.192077150624065
-78.42,-4.8761644655644485,-10.736978633948706,-47.19317356290106
-78.0,-5.048329824008307,-11.001775556175408,-47.190580134367416
-77.89,-5.039626803508562,-11.071127131044307,-47.18990090308479
-77.54,-5.011935374645739,-11.284389038099647,-47.000961633202934
-77.0,-4.969211455828811,-10.27517537190289,-46.70923602219995
-76.97,-4.9161008743659504,-10.219107946003067,-46.69611722487049
-76.66,-4.367291532583078,-9.643802091925272,-46.81154331910749
-76.06,-3.3050799033259226,-9.881317745683736,-47.034948662792026
-76.0,-3.198858740400202,-9.905069311059583,-46.99030149939457
-75.78,-3.381177611401657,-9.991938763574872,-46.813822912563175
-75.14,-3.9115597815877106,-10.019157162013478,-46.301058572317366
-75.0,-4.02758088131591,-10.025111186671923,-46.31719697759607
-74.9,-4.055755171440299,-10.029364061427954,-46.328724409938
-74.22,-4.247340344286153,-10.437535714773993,-46.40232613761033
-74.02,-4.303688924534934,-10.557676238777661,-46.20460808606863
-74.0,-4.309323782559811,-10.571374905287005,-46.18483628091447
-73.31,-4.668488937908873,-11.049442103414874,-45.502709003095624
