date,rel_day,price,log_norm,series,rel_plot,log_plot
2021-08-11,-89.0,45482.95,-0.39493909335548605,right_actual,-89.0,-0.39493909335548605
2021-08-12,-88.0,44454.37,-0.4178133539721583,right_actual,-88.0,-0.4178133539721583
2021-08-13,-87.0,47765.41,-0.34597488643448604,right_actual,-87.0,-0.34597488643448604
2021-08-14,-86.0,47134.61,-0.3592690731030127,right_actual,-86.0,-0.3592690731030127
2021-08-15,-85.0,47090.0,-0.36021595955514213,right_actual,-85.0,-0.36021595955514213
2021-08-16,-84.0,45930.71,-0.3851426672862636,right_actual,-84.0,-0.3851426672862636
2021-08-17,-83.0,44718.51,-0.41188911394459293,right_actual,-83.0,-0.41188911394459293
2021-08-18,-82.0,44735.2,-0.41151596004871405,right_actual,-82.0,-0.41151596004871405
2021-08-19,-81.0,46736.74,-0.36774604467194694,right_actual,-81.0,-0.36774604467194694
2021-08-20,-80.0,49350.99,-0.3133187973420562,right_actual,-80.0,-0.3133187973420562
2021-08-21,-79.0,48896.95,-0.3225616014631439,right_actual,-79.0,-0.3225616014631439
2021-08-22,-78.0,49328.47,-0.31377522465511515,right_actual,-78.0,-0.31377522465511515
2021-08-23,-77.0,49464.66,-0.31101814860599464,right_actual,-77.0,-0.31101814860599464
2021-08-24,-76.0,47770.4,-0.3458704229876479,right_actual,-76.0,-0.3458704229876479
2021-08-25,-75.0,48985.05,-0.32076147429389185,right_actual,-75.0,-0.32076147429389185
2021-08-26,-74.0,46770.6,-0.3670218234187286,right_actual,-74.0,-0.3670218234187286
2021-08-27,-73.0,49082.04,-0.31878344003951053,right_actual,-73.0,-0.31878344003951053
2021-08-28,-72.0,48963.41,-0.32120333933908163,right_actual,-72.0,-0.32120333933908163
2021-08-29,-71.0,48770.78,-0.32514526077794853,right_actual,-71.0,-0.32514526077794853
2021-08-30,-70.0,46924.16,-0.36374394240395636,right_actual,-70.0,-0.36374394240395636
2021-08-31,-69.0,47065.73,-0.36073148846745606,right_actual,-69.0,-0.36073148846745606
2021-09-01,-68.0,48889.19,-0.3227203151625757,right_actual,-68.0,-0.3227203151625757
2021-09-02,-67.0,49273.33,-0.3148936627718209,right_actual,-67.0,-0.3148936627718209
2021-09-03,-66.0,49919.31,-0.301868721960344,right_actual,-66.0,-0.301868721960344
2021-09-04,-65.0,49949.07,-0.30127273750799,right_actual,-65.0,-0.30127273750799
2021-09-05,-64.0,51782.76,-0.26521934847436596,right_actual,-64.0,-0.26521934847436596
2021-09-06,-63.0,52691.2,-0.24782816512869021,right_actual,-63.0,-0.24782816512869021
2021-09-07,-62.0,46943.82,-0.36332505621321354,right_actual,-62.0,-0.36332505621321354
2021-09-08,-61.0,46022.48,-0.38314665104216683,right_actual,-61.0,-0.38314665104216683
2021-09-09,-60.0,46414.58,-0.3746629897985297,right_actual,-60.0,-0.3746629897985297
2021-09-10,-59.0,44897.75,-0.40788894167658735,right_actual,-59.0,-0.40788894167658735
2021-09-11,-58.0,45127.48,-0.402785250218967,right_actual,-58.0,-0.402785250218967
2021-09-12,-57.0,46010.13,-0.3834150341744964,right_actual,-57.0,-0.3834150341744964
2021-09-13,-56.0,44969.02,-0.4063028155714269,right_actual,-56.0,-0.4063028155714269
2021-09-14,-55.0,47096.48,-0.3600783601882217,right_actual,-55.0,-0.3600783601882217
2021-09-15,-54.0,48106.71,-0.33885495538875393,right_actual,-54.0,-0.33885495538875393
2021-09-16,-53.0,47772.7,-0.3458222771770046,right_actual,-53.0,-0.3458222771770046
2021-09-17,-52.0,47337.8,-0.35496749313248066,right_actual,-52.0,-0.35496749313248066
2021-09-18,-51.0,48300.04,-0.33484423499507127,right_actual,-51.0,-0.33484423499507127
2021-09-19,-50.0,47270.75,-0.35638491283134976,right_actual,-50.0,-0.35638491283134976
2021-09-20,-49.0,42991.14,-0.4512825758591696,right_actual,-49.0,-0.4512825758591696
2021-09-21,-48.0,40656.13,-0.5071269996778935,right_actual,-48.0,-0.5071269996778935
2021-09-22,-47.0,43544.09,-0.4385026358059572,right_actual,-47.0,-0.4385026358059572
2021-09-23,-46.0,44892.71,-0.4080012030461202,right_actual,-46.0,-0.4080012030461202
2021-09-24,-45.0,42816.65,-0.4553495781794182,right_actual,-45.0,-0.4553495781794182
2021-09-25,-44.0,42682.26,-0.45849324657653423,right_actual,-44.0,-0.45849324657653423
2021-09-26,-43.0,43142.04,-0.44777869606777154,right_actual,-43.0,-0.44777869606777154
2021-09-27,-42.0,42214.52,-0.4695123861197688,right_actual,-42.0,-0.4695123861197688
2021-09-28,-41.0,41006.19,-0.49855359289221185,right_actual,-41.0,-0.49855359289221185
2021-09-29,-40.0,41522.49,-0.4860414156529006,right_actual,-40.0,-0.4860414156529006
2021-09-30,-39.0,43834.03,-0.43186616745107503,right_actual,-39.0,-0.43186616745107503
2021-10-01,-38.0,48145.34,-0.3380522711430862,right_actual,-38.0,-0.3380522711430862
2021-10-02,-37.0,47692.85,-0.34749513232991186,right_actual,-37.0,-0.34749513232991186
2021-10-03,-36.0,48179.83,-0.33733615506514014,right_actual,-36.0,-0.33733615506514014
2021-10-04,-35.0,49248.68,-0.31539405858214514,right_actual,-35.0,-0.31539405858214514
2021-10-05,-34.0,51441.74,-0.2718267186368362,right_actual,-34.0,-0.2718267186368362
2021-10-06,-33.0,55278.64,-0.1998900466798749,right_actual,-33.0,-0.1998900466798749
2021-10-07,-32.0,53844.74,-0.22617190371631937,right_actual,-32.0,-0.22617190371631937
2021-10-08,-31.0,53983.21,-0.22360355151974448,right_actual,-31.0,-0.22360355151974448
2021-10-09,-30.0,54951.3,-0.20582928537002618,right_actual,-30.0,-0.20582928537002618
2021-10-10,-29.0,54655.3,-0.21123043310356496,right_actual,-29.0,-0.21123043310356496
2021-10-11,-28.0,57440.05,-0.16153482859747775,right_actual,-28.0,-0.16153482859747775
2021-10-12,-27.0,56019.29,-0.18658052810394316,right_actual,-27.0,-0.18658052810394316
2021-10-13,-26.0,57372.59,-0.16270996066940227,right_actual,-26.0,-0.16270996066940227
2021-10-14,-25.0,57327.09,-0.16350333694362815,right_actual,-25.0,-0.16350333694362815
2021-10-15,-24.0,61682.48,-0.09027668784113412,right_actual,-24.0,-0.09027668784113412
2021-10-16,-23.0,60880.85,-0.10335794846239414,right_actual,-23.0,-0.10335794846239414
2021-10-17,-22.0,61541.01,-0.09257284196168855,right_actual,-22.0,-0.09257284196168855
2021-10-18,-21.0,62036.95,-0.08454644854182641,right_actual,-21.0,-0.08454644854182641
2021-10-19,-20.0,64353.53,-0.04788483501816271,right_actual,-20.0,-0.04788483501816271
2021-10-20,-19.0,66005.17,-0.02254355151874175,right_actual,-19.0,-0.02254355151874175
2021-10-21,-18.0,62152.09,-0.08269217810072044,right_actual,-18.0,-0.08269217810072044
2021-10-22,-17.0,60671.75,-0.10679843770341563,right_actual,-17.0,-0.10679843770341563
2021-10-23,-16.0,61308.09,-0.09636481567737036,right_actual,-16.0,-0.09636481567737036
2021-10-24,-15.0,60889.41,-0.1032173558412714,right_actual,-15.0,-0.1032173558412714
2021-10-25,-14.0,63102.83,-0.0675110058238192,right_actual,-14.0,-0.0675110058238192
2021-10-26,-13.0,60341.21,-0.11226133724793555,right_actual,-13.0,-0.11226133724793555
2021-10-27,-12.0,58517.61,-0.14294888923089652,right_actual,-12.0,-0.14294888923089652
2021-10-28,-11.0,60577.62,-0.10835110587662841,right_actual,-11.0,-0.10835110587662841
2021-10-29,-10.0,62316.4,-0.08005199028379067,right_actual,-10.0,-0.08005199028379067
2021-10-30,-9.0,62062.88,-0.08412855916393842,right_actual,-9.0,-0.08412855916393842
2021-10-31,-8.0,61333.45,-0.09595125269762546,right_actual,-8.0,-0.09595125269762546
2021-11-01,-7.0,60950.0,-0.10222276788332474,right_actual,-7.0,-0.10222276788332474
2021-11-02,-6.0,63357.2,-0.0634880692001185,right_actual,-6.0,-0.0634880692001185
2021-11-03,-5.0,62944.4,-0.07002482676903934,right_actual,-5.0,-0.07002482676903934
2021-11-04,-4.0,61499.24,-0.09325180679806763,right_actual,-4.0,-0.09325180679806763
2021-11-05,-3.0,61000.01,-0.10140259570288127,right_actual,-3.0,-0.10140259570288127
2021-11-06,-2.0,61539.3,-0.09260062869703414,right_actual,-2.0,-0.09260062869703414
2021-11-07,-1.0,63433.66,-0.06228198842633989,right_actual,-1.0,-0.06228198842633989
2021-11-08,0.0,67510.06,0.0,right_actual,0.0,0.0
2021-11-09,1.0,66967.98,-0.008062029102996204,right_actual,1.0,-0.008062029102996204
2021-11-10,2.0,64896.86,-0.039477383397362,right_actual,2.0,-0.039477383397362
2021-11-11,3.0,64793.69,-0.041068401736989495,right_actual,3.0,-0.041068401736989495
2021-11-12,4.0,64158.51,-0.050919883714028655,right_actual,4.0,-0.050919883714028655
2021-11-13,5.0,64482.54,-0.04588213432852588,right_actual,5.0,-0.04588213432852588
2021-11-14,6.0,65714.05,-0.026963870345732742,right_actual,6.0,-0.026963870345732742
2021-11-15,7.0,63441.68,-0.06215556511964087,right_actual,7.0,-0.06215556511964087
2021-11-16,8.0,60147.32,-0.11547973766100385,right_actual,8.0,-0.11547973766100385
2021-11-17,9.0,60314.28,-0.11270773219353138,right_actual,9.0,-0.11270773219353138
2021-11-18,10.0,57017.38,-0.16892049017165567,right_actual,10.0,-0.16892049017165567
2021-11-19,11.0,58187.85,-0.14860005375381577,right_actual,11.0,-0.14860005375381577
2021-11-20,12.0,59771.71,-0.12174415171328812,right_actual,12.0,-0.12174415171328812
2021-11-21,13.0,58742.9,-0.1391063291532449,right_actual,13.0,-0.1391063291532449
2021-11-22,14.0,56254.57,-0.18238934158178252,right_actual,14.0,-0.18238934158178252
2021-11-23,15.0,57599.99,-0.15875422971988595,right_actual,15.0,-0.15875422971988595
2021-11-24,16.0,57255.24,-0.16475745718044388,right_actual,16.0,-0.16475745718044388
2021-11-25,17.0,59022.44,-0.13435891323237148,right_actual,17.0,-0.13435891323237148
2021-11-26,18.0,53839.39,-0.22627126840458683,right_actual,18.0,-0.22627126840458683
2021-11-27,19.0,54665.93,-0.21103596035506947,right_actual,19.0,-0.21103596035506947
2021-11-28,20.0,57471.87,-0.16098101310447582,right_actual,20.0,-0.16098101310447582
2021-11-29,21.0,57828.33,-0.15479782980256343,right_actual,21.0,-0.15479782980256343
2021-11-30,22.0,56879.47,-0.1713421562211974,right_actual,22.0,-0.1713421562211974
2021-12-01,23.0,57228.47,-0.16522512197725903,right_actual,23.0,-0.16522512197725903
2021-12-02,24.0,56566.29,-0.17686339907036838,right_actual,24.0,-0.17686339907036838
2021-12-03,25.0,53681.96,-0.22919961914608997,right_actual,25.0,-0.22919961914608997
2021-12-04,26.0,49335.0,-0.31364285550147536,right_actual,26.0,-0.31364285550147536
2021-12-05,27.0,49511.76,-0.31006640669503616,right_actual,27.0,-0.31006640669503616
2021-12-06,28.0,50588.91,-0.28854424149890534,right_actual,28.0,-0.28854424149890534
2021-12-07,29.0,50676.09,-0.286822422083742,right_actual,29.0,-0.286822422083742
2021-12-08,30.0,50531.51,-0.2896795217156026,right_actual,30.0,-0.2896795217156026
2021-12-09,31.0,47639.07,-0.34862340092463046,right_actual,31.0,-0.34862340092463046
2021-12-10,32.0,47268.48,-0.3564329352237563,right_actual,32.0,-0.3564329352237563
2021-12-11,33.0,49432.46,-0.3116693303823263,right_actual,33.0,-0.3116693303823263
2021-12-12,34.0,50065.39,-0.2989466728080153,right_actual,34.0,-0.2989466728080153
2021-12-13,35.0,46639.86,-0.3698210834881393,right_actual,35.0,-0.3698210834881393
2021-12-14,36.0,48343.16,-0.3339518803780603,right_actual,36.0,-0.3339518803780603
2021-12-15,37.0,48885.97,-0.3227861805623597,right_actual,37.0,-0.3227861805623597
2021-12-16,38.0,47605.48,-0.34932874314930595,right_actual,38.0,-0.34932874314930595
2021-12-17,39.0,46240.15,-0.3784281555071082,right_actual,39.0,-0.3784281555071082
2021-12-18,40.0,46813.13,-0.36611290467979923,right_actual,40.0,-0.36611290467979923
2021-12-19,41.0,46683.77,-0.3688800570141305,right_actual,41.0,-0.3688800570141305
2021-12-20,42.0,46963.71,-0.36290144800421414,right_actual,42.0,-0.36290144800421414
2021-12-21,43.0,48954.47,-0.3213859413321976,right_actual,43.0,-0.3213859413321976
2021-12-22,44.0,48646.94,-0.32768771540959557,right_actual,44.0,-0.32768771540959557
2021-12-23,45.0,50840.46,-0.28358412953657913,right_actual,45.0,-0.28358412953657913
2021-12-24,46.0,50815.7,-0.28407126185575443,right_actual,46.0,-0.28407126185575443
2021-12-25,47.0,50395.07,-0.2923832709780397,right_actual,47.0,-0.2923832709780397
2021-12-26,48.0,50841.73,-0.283559149744148,right_actual,48.0,-0.283559149744148
2021-12-27,49.0,50663.26,-0.28707563073504155,right_actual,49.0,-0.28707563073504155
2021-12-28,50.0,47594.55,-0.3495583649266945,right_actual,50.0,-0.3495583649266945
2021-12-29,51.0,46518.8,-0.3724200918496832,right_actual,51.0,-0.3724200918496832
2021-12-30,52.0,47097.85,-0.36004927138850124,right_actual,52.0,-0.36004927138850124
2021-12-31,53.0,46244.63,-0.3783312747013474,right_actual,53.0,-0.3783312747013474
2022-01-01,54.0,47748.83,-0.346322059801861,right_actual,54.0,-0.346322059801861
2022-01-02,55.0,47258.52,-0.35664366866577535,right_actual,55.0,-0.35664366866577535
2022-01-03,56.0,46519.76,-0.3723994552448167,right_actual,56.0,-0.3723994552448167
2022-01-04,57.0,45889.4,-0.3860424702332913,right_actual,57.0,-0.3860424702332913
2022-01-05,58.0,43422.85,-0.44129082355967625,right_actual,58.0,-0.44129082355967625
2022-01-06,59.0,43133.33,-0.4479806076916704,right_actual,59.0,-0.4479806076916704
2022-01-07,60.0,41656.16,-0.48282736697409206,right_actual,60.0,-0.48282736697409206
2022-01-08,61.0,41667.48,-0.48255565536692646,right_actual,61.0,-0.48255565536692646
2022-01-09,62.0,41838.78,-0.47845296317886976,right_actual,62.0,-0.47845296317886976
2022-01-10,63.0,41872.47,-0.47764805340105804,right_actual,63.0,-0.47764805340105804
2022-01-11,64.0,42771.24,-0.4564107097077448,right_actual,64.0,-0.4564107097077448
2022-01-12,65.0,43884.25,-0.43072113803447176,right_actual,65.0,-0.43072113803447176
2022-01-13,66.0,42617.64,-0.4600083717375681,right_actual,66.0,-0.4600083717375681
2022-01-14,67.0,43158.68,-0.44739306776232485,right_actual,67.0,-0.44739306776232485
2022-01-15,68.0,43082.34,-0.44916345544881575,right_actual,68.0,-0.44916345544881575
2022-01-16,69.0,43137.67,-0.44787999450754934,right_actual,69.0,-0.44787999450754934
2022-01-17,70.0,42285.47,-0.4678330955855723,right_actual,70.0,-0.4678330955855723
2022-01-18,71.0,42411.61,-0.464854478300037,right_actual,71.0,-0.464854478300037
2022-01-19,72.0,41723.49,-0.48121234425248743,right_actual,72.0,-0.48121234425248743
2022-01-20,73.0,40696.22,-0.5061414103680519,right_actual,73.0,-0.5061414103680519
2022-01-21,74.0,36513.29,-0.6146003199049285,right_actual,74.0,-0.6146003199049285
2022-01-22,75.0,35108.16,-0.6538430417252762,right_actual,75.0,-0.6538430417252762
2022-01-23,76.0,36233.04,-0.6223052140604942,right_actual,76.0,-0.6223052140604942
2022-01-24,77.0,36643.49,-0.6110408374490699,right_actual,77.0,-0.6110408374490699
2022-01-25,78.0,36976.64,-0.6019902619039229,right_actual,78.0,-0.6019902619039229
2022-01-26,79.0,36838.9,-0.6057222717183606,right_actual,79.0,-0.6057222717183606
2022-01-27,80.0,37139.68,-0.597590683970552,right_actual,80.0,-0.597590683970552
2022-01-28,81.0,37677.8,-0.5832055622188855,right_actual,81.0,-0.5832055622188855
2022-01-29,82.0,38166.62,-0.5703153121925917,right_actual,82.0,-0.5703153121925917
2022-01-30,83.0,37918.6,-0.5768348669365617,right_actual,83.0,-0.5768348669365617
2022-01-31,84.0,38430.3,-0.5634304128630734,right_actual,84.0,-0.5634304128630734
2022-02-01,85.0,38745.11,-0.5552720695227121,right_actual,85.0,-0.5552720695227121
2022-02-02,86.0,36905.98,-0.6039030262737691,right_actual,86.0,-0.6039030262737691
2022-02-03,87.0,37238.31,-0.5949385537419208,right_actual,87.0,-0.5949385537419208
2022-02-04,88.0,41545.39,-0.48549005932648137,right_actual,88.0,-0.48549005932648137
2022-02-05,89.0,41447.5,-0.48784905767912207,right_actual,89.0,-0.48784905767912207
2022-02-06,90.0,42496.61,-0.4628523157674898,right_actual,90.0,-0.4628523157674898
2022-02-07,91.0,43897.96,-0.43040877405750017,right_actual,91.0,-0.43040877405750017
2022-02-08,92.0,44147.59,-0.42473828488700754,right_actual,92.0,-0.42473828488700754
2022-02-09,93.0,44402.94,-0.4189709403484068,right_actual,93.0,-0.4189709403484068
2022-02-10,94.0,43477.29,-0.4400378910069361,right_actual,94.0,-0.4400378910069361
2022-02-11,95.0,42391.54,-0.46532780978299987,right_actual,95.0,-0.46532780978299987
2022-02-12,96.0,42217.48,-0.46944227052375737,right_actual,96.0,-0.46944227052375737
2022-02-13,97.0,42097.33,-0.4722923055609834,right_actual,97.0,-0.4722923055609834
2022-02-14,98.0,42572.56,-0.46106670953247314,right_actual,98.0,-0.46106670953247314
2022-02-15,99.0,44469.73,-0.4174678908153142,right_actual,99.0,-0.4174678908153142
2022-02-16,100.0,43897.22,-0.4304256314749578,right_actual,100.0,-0.4304256314749578
2022-02-17,101.0,40553.82,-0.5096466430005927,right_actual,101.0,-0.5096466430005927
2022-02-18,102.0,39993.11,-0.523569434533404,right_actual,102.0,-0.523569434533404
2022-02-19,103.0,40089.18,-0.5211701513439234,right_actual,103.0,-0.5211701513439234
2022-02-20,104.0,38426.4,-0.5635319004367878,right_actual,104.0,-0.5635319004367878
2022-02-21,105.0,37075.4,-0.5993229469034747,right_actual,105.0,-0.5993229469034747
2022-02-22,106.0,38261.46,-0.5678335005683903,right_actual,106.0,-0.5678335005683903
2022-02-23,107.0,37225.0,-0.5952960452405325,right_actual,107.0,-0.5952960452405325
2022-02-24,108.0,38367.61,-0.5650630097377632,right_actual,108.0,-0.5650630097377632
2022-02-25,109.0,39212.8,-0.5432733997014615,right_actual,109.0,-0.5432733997014615
2022-02-26,110.0,39138.21,-0.5451773961536747,right_actual,110.0,-0.5451773961536747
2022-02-27,111.0,37700.0,-0.5826165293566402,right_actual,111.0,-0.5826165293566402
2022-02-28,112.0,43206.02,-0.44629678641725634,right_actual,112.0,-0.44629678641725634
2022-03-01,113.0,44412.2,-0.4187624173413261,right_actual,113.0,-0.4187624173413261
2022-03-02,114.0,43862.75,-0.43121118328799046,right_actual,114.0,-0.43121118328799046
2022-03-03,115.0,42432.0,-0.46437382924720805,right_actual,115.0,-0.46437382924720805
2022-03-04,116.0,39205.77,-0.5434526939685933,right_actual,116.0,-0.5434526939685933
2022-03-05,117.0,39390.89,-0.5387420525158951,right_actual,117.0,-0.5387420525158951
2022-03-06,118.0,38432.11,-0.56338331571896,right_actual,118.0,-0.56338331571896
2022-03-07,119.0,38004.69,-0.5745670506473393,right_actual,119.0,-0.5745670506473393
2022-03-08,120.0,38724.21,-0.5558116379739922,right_actual,120.0,-0.5558116379739922
2022-03-09,121.0,41985.86,-0.47494372887884884,right_actual,121.0,-0.47494372887884884
2022-03-10,122.0,39454.87,-0.537119136735951,right_actual,122.0,-0.537119136735951
2022-03-11,123.0,38670.76,-0.5571928649063782,right_actual,123.0,-0.5571928649063782
2022-03-12,124.0,38767.98,-0.5546819756259618,right_actual,124.0,-0.5546819756259618
2022-03-13,125.0,37780.14,-0.580493056079735,right_actual,125.0,-0.580493056079735
2022-03-14,126.0,39644.88,-0.5323148139542369,right_actual,126.0,-0.5323148139542369
2022-03-15,127.0,39361.36,-0.5394919993779599,right_actual,127.0,-0.5394919993779599
2022-03-16,128.0,41109.85,-0.4960288716547384,right_actual,128.0,-0.4960288716547384
2022-03-17,129.0,40964.07,-0.49958128278137587,right_actual,129.0,-0.49958128278137587
2022-03-18,130.0,41806.03,-0.4792360363109274,right_actual,130.0,-0.4792360363109274
2022-03-19,131.0,42219.55,-0.4693932399029407,right_actual,131.0,-0.4693932399029407
2022-03-20,132.0,41271.13,-0.49211339975703794,right_actual,132.0,-0.49211339975703794
2022-03-21,133.0,41009.98,-0.49846117209268653,right_actual,133.0,-0.49846117209268653
2022-03-22,134.0,42359.88,-0.4660749359426021,right_actual,134.0,-0.4660749359426021
2022-03-23,135.0,42940.28,-0.4524663106546349,right_actual,135.0,-0.4524663106546349
2022-03-24,136.0,43979.48,-0.4285534623100507,right_actual,136.0,-0.4285534623100507
2022-03-25,137.0,44355.11,-0.4200487018501483,right_actual,137.0,-0.4200487018501483
2022-03-26,138.0,44548.42,-0.41569993629151136,right_actual,138.0,-0.41569993629151136
2022-03-27,139.0,46819.78,-0.36597086060552697,right_actual,139.0,-0.36597086060552697
2022-03-28,140.0,47191.31,-0.35806685833894497,right_actual,140.0,-0.35806685833894497
2022-03-29,141.0,47430.74,-0.3530060821031234,right_actual,141.0,-0.3530060821031234
2022-03-30,142.0,47022.82,-0.36164360801813383,right_actual,142.0,-0.36164360801813383
2022-03-31,143.0,45475.83,-0.39509564778628514,right_actual,143.0,-0.39509564778628514
2022-04-01,144.0,46222.43,-0.378811445703357,right_actual,144.0,-0.378811445703357
2022-04-02,145.0,45871.46,-0.38643348662587035,right_actual,145.0,-0.38643348662587035
2022-04-03,146.0,46358.05,-0.37588166834620956,right_actual,146.0,-0.37588166834620956
2022-04-04,147.0,46568.89,-0.37134390218734553,right_actual,147.0,-0.37134390218734553
2022-04-05,148.0,45449.25,-0.3956803049734362,right_actual,148.0,-0.3956803049734362
2022-04-06,149.0,43206.04,-0.4462963235189062,right_actual,149.0,-0.4462963235189062
2022-04-07,150.0,43432.08,-0.44107828524930637,right_actual,150.0,-0.44107828524930637
2022-04-08,151.0,42281.5,-0.4679269856706237,right_actual,151.0,-0.4679269856706237
2022-04-09,152.0,42773.37,-0.4563609111289577,right_actual,152.0,-0.4563609111289577
2022-04-10,153.0,42177.2,-0.47039683313501596,right_actual,153.0,-0.47039683313501596
2022-04-11,154.0,39615.2,-0.5330637408134393,right_actual,154.0,-0.5330637408134393
2022-04-12,155.0,40105.2,-0.5207706220947891,right_actual,155.0,-0.5207706220947891
2022-04-13,156.0,41101.04,-0.4962431984923075,right_actual,156.0,-0.4962431984923075
2022-04-14,157.0,39910.05,-0.5256484519319051,right_actual,157.0,-0.5256484519319051
2022-04-15,158.0,40566.6,-0.5093315558719578,right_actual,158.0,-0.5093315558719578
2022-04-16,159.0,40378.25,-0.5139853501513248,right_actual,159.0,-0.5139853501513248
2022-04-17,160.0,39670.73,-0.5316629876387041,right_actual,160.0,-0.5316629876387041
2022-04-18,161.0,40817.48,-0.5031662027784557,right_actual,161.0,-0.5031662027784557
2022-04-19,162.0,41480.25,-0.48705921346647674,right_actual,162.0,-0.48705921346647674
2022-04-20,163.0,41350.25,-0.49019815640996756,right_actual,163.0,-0.49019815640996756
2022-04-21,164.0,40464.52,-0.5118510830363474,right_actual,164.0,-0.5118510830363474
2022-04-22,165.0,39708.2,-0.5307189083274051,right_actual,165.0,-0.5307189083274051
2022-04-23,166.0,39468.1,-0.536783873120709,right_actual,166.0,-0.536783873120709
2022-04-24,167.0,39489.71,-0.5362364921703109,right_actual,167.0,-0.5362364921703109
2022-04-25,168.0,40490.41,-0.5112114678607762,right_actual,168.0,-0.5112114678607762
2022-04-26,169.0,38102.78,-0.5719893784605653,right_actual,169.0,-0.5719893784605653
2022-04-27,170.0,39188.42,-0.5438953288190401,right_actual,170.0,-0.5438953288190401
2022-04-28,171.0,39737.71,-0.5299760129069309,right_actual,171.0,-0.5299760129069309
2022-04-29,172.0,38597.17,-0.5590976660897502,right_actual,172.0,-0.5590976660897502
2022-04-30,173.0,37658.53,-0.5837171348006733,right_actual,173.0,-0.5837171348006733
2022-05-01,174.0,38496.42,-0.5617113738534142,right_actual,174.0,-0.5617113738534142
2022-05-02,175.0,38488.36,-0.5619207658924494,right_actual,175.0,-0.5619207658924494
2022-05-03,176.0,37708.41,-0.5823934773115204,right_actual,176.0,-0.5823934773115204
2022-05-04,177.0,39671.83,-0.5316352597710864,right_actual,177.0,-0.5316352597710864
2022-05-05,178.0,36516.79,-0.6145044689897253,right_actual,178.0,-0.6145044689897253
2022-05-06,179.0,36013.22,-0.6283905305418509,right_actual,179.0,-0.6283905305418509
2022-05-07,180.0,35445.54,-0.6442791897487472,right_actual,180.0,-0.6442791897487472
2022-05-08,181.0,34089.76,-0.6832795778733141,right_actual,181.0,-0.6832795778733141
2022-05-09,182.0,30176.73,-0.8052055262417734,right_actual,182.0,-0.8052055262417734
2022-05-10,183.0,30961.83,-0.7795214683087873,right_actual,183.0,-0.7795214683087873
