date,price,gma200,estimate_price,ahr999
2020-11-16,16714.58,10683.681940010545,16983.076058196482,1.5397621209689756
2020-11-17,17660.9,10720.873555781332,17005.967995474777,1.7107798706689163
2020-11-18,17802.82,10757.549085479686,17028.88549982773,1.7301272238727587
2020-11-19,17804.44,10794.803240270488,17051.82859390512,1.722149887730898
2020-11-20,18702.87,10834.958475139094,17074.79730037185,1.8907482293669082
2020-11-21,18710.14,10874.451213413588,17097.7916419074,1.8828109037831051
2020-11-22,18477.48,10912.837199496253,17120.81164120583,1.827357231027053
2020-11-23,18391.21,10946.091819730746,17143.857320976636,1.802407460440977
2020-11-24,19185.07,10982.97359055032,17166.928703944028,1.952154712555975
2020-11-25,18706.15,11019.927273142077,17190.02581284669,1.8471985025754671
2020-11-26,17173.0,11056.992074303529,17213.148670438586,1.549512277739846
2020-11-27,17156.99,11095.515954192857,17236.297299488444,1.5391846290110014
2020-11-28,17718.3,11134.35194878461,17259.471722779726,1.6336223174695947
2020-11-29,18238.52,11171.69642594831,17282.67196311108,1.7228567739759073
2020-11-30,19727.0,11210.756789549565,17305.898043295765,2.005824896281056
2020-12-01,18763.35,11249.981285255279,17329.14998616237,1.8058916869281776
2020-12-02,19245.61,11290.642161176327,17352.427814553685,1.8905339113884054
2020-12-03,19430.07,11329.92624267131,17375.731551328263,1.9176906444819262
2020-12-04,18692.32,11366.95441131694,17399.061219358726,1.7666742541734408
2020-12-05,19156.82,11405.207028688725,17422.416841533468,1.8468654795475554
2020-12-06,19397.08,11446.00019256876,17445.798440755243,1.8842048376655782
2020-12-07,19202.88,11489.20424356132,17469.20603994174,1.8372557654057486
2020-12-08,18311.76,11528.982739480023,17492.639662026002,1.6626997687507987
2020-12-09,18550.01,11569.692215541934,17516.099329955745,1.697966396467755
2020-12-10,18286.8,11612.921419525588,17539.58506669376,1.6417787410683988
2020-12-11,18048.14,11654.095083185397,17563.09689521765,1.5914215983542805
2020-12-12,18826.36,11698.250614355817,17586.63483852013,1.722776943563699
2020-12-13,19133.04,11741.157175860979,17610.198919608854,1.7704872165599126
2020-12-14,19288.43,11782.228772896739,17633.789161506604,1.7906910526345814
2020-12-15,19451.34,11824.978536305309,17657.40558725083,1.8120567569069383
2020-12-16,21384.63,11871.906331037548,17681.04821989425,2.1785875173165796
2020-12-17,22830.34,11924.471217271901,17704.717082504572,2.468860990655078
2020-12-18,23169.26,11973.415555807804,17728.41219816447,2.5289277957011107
2020-12-19,23814.91,12028.502039942636,17752.13358997148,2.6560471819761653
2020-12-20,23451.68,12081.884624268987,17775.881281038408,2.5608379308875424
2020-12-21,22777.26,12132.942975331278,17799.655294493212,2.4022887648706903
2020-12-22,23839.99,12188.446779762564,17823.455653478413,2.6162055495024954
2020-12-23,23196.57,12241.915967367162,17847.282381151832,2.4627824762013923
2020-12-24,23740.01,12296.419179861261,17871.135500686305,2.5646670239634872
2020-12-25,24736.42,12353.263526516757,17895.015035269975,2.767960693663468
2020-12-26,26519.1,12415.039813507128,17918.921008105714,3.1612408867719215
2020-12-27,26320.06,12475.890516096664,17942.853442411717,3.0946439226399867
2020-12-28,27044.14,12542.934972023866,17966.81236142121,3.2454591570264615
2020-12-29,27407.85,12609.780778725473,17990.797788382006,3.3112500580069932
2020-12-30,28934.56,12680.349605096593,18014.80974655771,3.6649905376014136
2020-12-31,29026.97,12752.612287167929,18038.848259226957,3.6626502260356144
2021-01-01,29391.09,12825.255093595526,18062.913349682705,3.7288728505720776
2021-01-02,32244.73,12903.62543009541,18087.005041234148,4.454911512447637
2021-01-03,33134.1,12984.748621200908,18111.123357204648,4.668436139014483
2021-01-04,32127.31,13065.007065974012,18135.26832093322,4.356273048033565
2021-01-05,34131.23,13150.321566516664,18159.439955773818,4.878261256997741
2021-01-06,36979.81,13240.957667207242,18183.63828509574,5.6797493452046774
2021-01-07,39573.39,13337.3254388953,18207.863332282945,6.448798051461957
2021-01-08,40666.72,13433.243331978376,18232.11512073505,6.752434108405208
2021-01-09,40346.3,13529.856202279183,18256.393673866613,6.5902100015234115
2021-01-10,38242.02,13625.962391842968,18280.699015107144,5.871129563113881
2021-01-11,35474.31,13717.977278026052,18305.03116790185,5.011495698198086
2021-01-12,33968.43,13808.186312546934,18329.390155710724,4.558965388770285
2021-01-13,37520.66,13907.096844312511,18353.776002008737,5.515425621702015
2021-01-14,39171.12,14008.79323343102,18378.188730286707,5.959756915301767
2021-01-15,36868.39,14106.431700509924,18402.628364049968,5.236140839947572
2021-01-16,35869.47,14203.277342128562,18427.094926819438,4.915916288332117
2021-01-17,35931.15,14300.057278901393,18451.588442130997,4.892949104738205
2021-01-18,36765.97,14400.333050547353,18476.10893353611,5.080529837409854
2021-01-19,35673.03,14499.431737153334,18500.656424601082,4.743969394240729
2021-01-20,35570.44,14598.29447056415,18525.23093890765,4.678565610504435
2021-01-21,30647.26,14687.288043547223,18549.832500052555,3.4474795673355456
2021-01-22,32885.51,14780.081662767267,18574.461131648135,3.9392732419885275
2021-01-23,32021.33,14872.026165861973,18599.116857321573,3.7069460772503393
2021-01-24,32250.01,14963.695021765452,18623.799700715528,3.7320939415250924
2021-01-25,31979.0,15056.951487485258,18648.509685488112,3.64207241372638
2021-01-26,32579.82,15151.645806495786,18673.24683531216,3.7516102486675544
2021-01-27,30552.06,15242.556989498591,18698.011173876275,3.2751240494288383
2021-01-28,33484.8,15340.39132808746,18722.80272488395,3.9038050255171033
2021-01-29,34330.14,15441.474724267364,18747.621512054153,4.071141496531214
2021-01-30,34229.25,15542.758395864865,18772.4675591215,4.015552497886663
2021-01-31,33076.09,15642.567008531258,18797.34088983518,3.7206934391743376
2021-02-01,33457.6,15744.465719792475,18822.241527960054,3.777376722220194
2021-02-02,35511.07,15851.603429761957,18847.16949727632,4.220930310281872
2021-02-03,37769.41,15964.156038942534,18872.124821579393,4.73493080831416
2021-02-04,37070.87,16075.595532516405,18897.107524680196,4.523797455340494
2021-02-05,38376.86,16191.149119117443,18922.11763040472,4.807191964379815
2021-02-06,38995.52,16306.767568336936,18947.15516259448,4.921727214095653
2021-02-07,38888.74,16421.688984745226,18972.220145106065,4.854134059776135
2021-02-08,46674.44,16551.948946827353,18997.312601811595,6.9281443017415345
2021-02-09,46595.44,16683.61130586624,19022.43255659874,6.841175285775417
2021-02-10,44887.29,16811.822771452335,19047.580033370246,6.292049963259562
2021-02-11,48121.0,16944.8818125193,19072.755056044265,7.165018436496665
2021-02-12,47524.18,17068.480167327045,19097.957648554344,6.928631859369953
2021-02-13,47274.23,17193.739339836513,19123.187834849443,6.797016094799575
2021-02-14,48703.26,17321.33804214292,19148.445638893772,7.151565169919085
2021-02-15,47911.87,17448.146193376775,19173.731084667284,6.861677779295081
2021-02-16,49257.23,17576.496498583423,19199.044196164712,7.1899860968511105
2021-02-17,52269.84,17707.737976458786,19224.384997396854,8.02577165175741
2021-02-18,51644.16,17844.787303215082,19249.753512389463,7.764363998273094
2021-02-19,56029.51,17988.730257070016,19275.149765183894,9.053893426988344
2021-02-20,55960.05,18134.024157476557,19300.57377983709,8.947295431570325
2021-02-21,57538.47,18278.73290426793,19326.02558042082,9.3719072516791
2021-02-22,54130.33,18418.744840916665,19351.505191022927,8.22065774038271
2021-02-23,48972.11,18551.86948748065,19377.012635746563,6.671494461261696
2021-02-24,49789.99,18686.05566729172,19402.547938709853,6.8376627202384554
2021-02-25,46927.73,18816.34212127362,19428.111124047195,6.024115834670269
2021-02-26,46360.17,18944.75034574535,19453.702215907648,5.831749884589473
2021-02-27,45973.56,19077.408474789965,19479.321238456236,5.687521764817036
2021-02-28,45352.29,19208.214288514915,19504.968215873305,5.489922365607792
2021-03-01,49652.19,19346.51214097673,19530.643172354514,6.5246555827624
2021-03-02,48368.22,19483.58091119298,19556.346132111503,6.139934181962598
2021-03-03,50164.67,19624.626283334335,19582.077119370602,6.548408560913222
2021-03-04,48327.39,19762.42578381825,19607.836158374444,6.027216068139918
2021-03-05,48908.09,19899.089403570502,19633.623273380847,6.122485265622189
2021-03-06,48986.85,20039.67522363371,19659.438488662814,6.091121180150713
2021-03-07,50858.34,20186.8969920069,19685.281828509505,6.508983309115608
2021-03-08,52472.59,20337.59031416498,19711.153317225122,6.868366664342323
2021-03-09,54999.99,20497.120497521166,19737.05297912938,7.4773904669494256
2021-03-10,56046.27,20658.51778072052,19762.98083855802,7.693816454459805
2021-03-11,57911.02,20824.823494955006,19788.93691986183,8.138017799065496
2021-03-12,57174.89,20990.118344485818,19814.92124740728,7.859654178158927
2021-03-13,61130.22,21167.8136112649,19840.933845576572,8.89761901145477
2021-03-14,59192.98,21342.310246140383,19866.974738767112,8.263561065157093
2021-03-15,55430.19,21512.295958545586,19893.043951392192,7.179674050734035
2021-03-16,57126.52,21685.02483801389,19919.141507880824,7.555183148301677
2021-03-17,59221.23,21863.755728713466,19945.26743267709,8.042484194670129
2021-03-18,57562.46,22038.3918607351,19971.421750240977,7.528176757335977
2021-03-19,58001.29,22215.827385911,19997.604485047865,7.572422523423309
2021-03-20,58051.01,22392.452684460375,20023.815661589208,7.515728041857016
2021-03-21,57402.03,22574.267133293037,20050.05530437156,7.279897554325251
2021-03-22,54230.21,22763.360467796952,20076.323437917206,6.435199467281405
2021-03-23,54268.81,22954.068348751982,20102.62008676437,6.382462347808564
2021-03-24,52294.65,23142.96461174103,20128.945275466373,5.870492140409926
2021-03-25,51386.2,23330.2022171437,20155.299028592784,5.615458949922489
2021-03-26,55314.11,23526.08362220954,20181.681370727973,6.4441386567132755
2021-03-27,55932.18,23728.01202977381,20208.092326473063,6.524343557584959
2021-03-28,55821.59,23930.122711598266,20234.53192044364,6.435263244843681
2021-03-29,57630.72,24136.502784437656,20261.000177272064,6.7916119914399795
2021-03-30,58800.0,24346.473607621112,20287.497121605502,6.999872263727554
2021-03-31,58837.71,24557.831117626065,20314.022778107068,6.939458441391983
2021-04-01,58768.84,24772.162640870873,20340.577171455858,6.854362082544534
2021-04-02,59019.55,24984.817535404905,20367.160326346268,6.845183951810891
2021-04-03,56731.0,25193.019182646043,20393.7722674885,6.264163652749181
2021-04-04,58266.39,25404.43655492613,20420.41301960858,6.544283938317391
2021-04-05,59200.0,25619.72922913347,20447.082607448017,6.690175744780024
2021-04-06,58018.31,25834.308272666254,20473.781055764146,6.364074516840377
2021-04-07,55962.11,26044.41006347811,20500.508389330134,5.8655535735119395
2021-04-08,58108.65,26263.118203967024,20527.26463293465,6.263314251274606
2021-04-09,58126.14,26489.73345672488,20554.049811382203,6.205374177378908
2021-04-10,60039.35,26721.315241828674,20580.86394949314,6.554665466301899
2021-04-11,60133.37,26959.01415865271,20607.707072103338,6.508747252250327
2021-04-12,59903.04,27191.679176224192,20634.57920406435,6.3953759770771335
2021-04-13,63660.94,27435.30761403471,20661.4803702441,7.149486081475434
2021-04-14,63283.43,27679.818553631634,20688.410595525525,6.993420696733037
2021-04-15,63346.93,27925.844851924398,20715.36990480779,6.93668752205696
2021-04-16,61486.08,28171.316526912284,20742.35832300558,6.469762463641673
2021-04-17,60199.33,28413.764303650736,20769.375875049296,6.140886856777041
2021-04-18,56351.2,28649.664667199548,20796.422585885743,5.329643508509998
2021-04-19,55797.39,28888.591102823706,20823.498480476752,5.175445171225864
2021-04-20,56514.9,29131.65615247653,20850.60358380057,5.258260772784135
2021-04-21,53919.48,29370.316565076464,20877.737920850497,4.741320586208308
2021-04-22,51653.27,29602.940342122798,20904.90151663658,4.31134388825273
2021-04-23,51231.69,29834.270604740035,20932.09439618393,4.202901922293861
2021-04-24,50167.5,30067.145989104505,20959.316584533917,3.9937014392125327
2021-04-25,49272.06,30298.012294326858,20986.568106743485,3.818087503033934
2021-04-26,53969.71,30540.942884820695,21013.84898788568,4.538497714765414
2021-04-27,55120.81,30787.213299753235,21041.15925304914,4.690197575350465
2021-04-28,54964.11,31031.638000453007,21068.49892733842,4.620831215783338
2021-04-29,53562.87,31273.042229086157,21095.868035874206,4.348706997143296
2021-04-30,57640.17,31525.62473036155,21123.266603792435,4.989140381466698
2021-05-01,57868.94,31782.26686033172,21150.694656245858,4.98174563852357
2021-05-02,56631.64,32037.64089651085,21178.15221840214,4.726826727119733
2021-05-03,57213.29,32295.55695885593,21205.63931544527,4.779689618598464
2021-05-04,53128.68,32546.058643424174,21233.155972575176,4.084558298619146
2021-05-05,57518.01,32810.99429223444,21260.702215007434,4.742536783818131
2021-05-06,56485.77,33072.91484585795,21288.2780679741,4.531741195263883
2021-05-07,57373.88,33335.96776617371,21315.88355672253,4.632463806066199
2021-05-08,59045.17,33603.77690340943,21343.518706516224,4.860877123939801
2021-05-09,58410.34,33859.32767205815,21371.18354263434,4.71490084583193
2021-05-10,55936.77,34107.58281873531,21398.878090372542,4.286993480058963
2021-05-11,56719.0,34360.49450117461,21426.602375042152,4.369627489385514
2021-05-12,49095.57,34587.94850732955,21454.35642197015,3.2482116381110218
2021-05-13,49635.45,34819.75073222308,21482.140256499693,3.293674835241575
2021-05-14,49923.92,35053.81845910351,21509.95390399014,3.305540970036343
2021-05-15,46984.74,35270.515155667075,21537.797389816333,2.9060331610509937
2021-05-16,46523.31,35492.30178594573,21565.670739369674,2.8277699571010175
2021-05-17,43768.74,35702.182078484606,21593.57397805689,2.484899333126927
2021-05-18,42989.8,35908.44626919819,21621.507131301274,2.3803908496166724
2021-05-19,37236.61,36087.827465150636,21649.470224541445,1.7747298797677233
2021-05-20,40749.78,36283.93713735181,21677.46328323261,2.1111917090443297
2021-05-21,37425.0,36468.39808526632,21705.486332845838,1.7694463940562284
2021-05-22,37383.34,36647.26803346146,21733.539398868263,1.7546242931200893
2021-05-23,34927.4,36813.07703116017,21761.62250680254,1.522786870938946
2021-05-24,38725.06,36980.37990776253,21789.73568216828,1.8610621134609662
2021-05-25,38370.0,37147.21123350104,21817.878950499922,1.8165395387681593
2021-05-26,39213.41,37328.44818407305,21846.052337349047,1.8856292866398134
2021-05-27,38368.17,37498.14908361488,21874.255868282595,1.7947297096481136
2021-05-28,35770.0,37657.29290647431,21902.489568884142,1.5512982469770293
2021-05-29,34621.64,37811.05513703724,21930.75346475227,1.4455160658598498
2021-05-30,35545.27,37965.56932742535,21959.047581502913,1.5155149268978363
2021-05-31,37153.71,38122.06033017376,21987.371944767387,1.6468524355335414
2021-06-01,36764.58,38276.94839019915,22015.726580192575,1.6039428442246961
2021-06-02,37501.36,38439.19784221995,22044.11151344291,1.6596905464528533
2021-06-03,39215.09,38612.528002423234,22072.526770197313,1.8043722679709981
2021-06-04,36895.48,38765.699485053025,22100.972376151916,1.5888661877701138
2021-06-05,35565.0,38901.6188721393,22129.448357018427,1.4692894608853975
2021-06-06,35873.42,39038.13796374967,22157.95473852469,1.4877391749024058
2021-06-07,33816.09,39163.551638077326,22186.491546414858,1.3160611857641429
2021-06-08,33432.26,39277.456592068425,22215.058806449048,1.2809749785517808
2021-06-09,37357.02,39413.48461229051,22243.656544403515,1.5918180900060581
2021-06-10,36717.51,39549.0436086336,22272.28478607103,1.5305435336943836
2021-06-11,37282.15,39689.02579829474,22300.94355725962,1.5703925326015808
2021-06-12,35609.66,39811.95102037736,22329.632883794362,1.4263976347847496
2021-06-13,39122.03,39959.095206874554,22358.352791515965,1.7131181369137012
2021-06-14,40496.92,40130.86539146206,22387.103306281486,1.8254399876992506
2021-06-15,40093.93,40301.54659044001,22415.884453964336,1.7794249004401113
2021-06-16,38394.4,40457.676912966424,22444.696260453562,1.6233833816146461
2021-06-17,38027.63,40606.5871697788,22473.538751654753,1.5846398236587966
2021-06-18,35777.39,40727.638409367726,22502.411953489696,1.3966867428309042
2021-06-19,35498.24,40857.68073299059,22531.315891896553,1.3688421686688979
2021-06-20,35565.82,40983.32746799809,22560.250592828947,1.3680895222567377
2021-06-21,31686.69,41083.669679376595,22589.216082257626,1.0818906351545343
2021-06-22,32508.26,41197.50179510913,22618.212386168812,1.134118121839137
2021-06-23,33688.35,41313.944612888576,22647.239530565676,1.2129629751386357
2021-06-24,34695.34,41434.23614700969,22676.297541466687,1.281181950910427
2021-06-25,31704.87,41538.244176958746,22705.386444907275,1.0657980483518237
2021-06-26,32265.95,41656.06158996929,22734.506266939097,1.0993226579912674
2021-06-27,34596.99,41786.084448623085,22763.657033629497,1.2583542513557915
2021-06-28,34541.8,41919.173750180846,22792.838771062598,1.2487594798312613
2021-06-29,35928.75,42063.72816499068,22822.051505338593,1.3446887530623484
2021-06-30,34995.83,42194.32190743464,22851.29526257411,1.2701872897611424
2021-07-01,33538.49,42312.90174280139,22880.57006890146,1.1618427728705178
2021-07-02,33832.49,42431.9504169461,22909.87595046997,1.1774763466679827
2021-07-03,34633.93,42554.5258752385,22939.21293344485,1.228794562131704
2021-07-04,35126.9,42660.25494803248,22968.58104400758,1.2592792174689453
2021-07-05,33673.22,42743.22707561756,22997.98030835629,1.1534858991433026
2021-07-06,34193.9,42826.490848517045,23027.410752705007,1.1856040562357655
2021-07-07,33791.0,42901.477649183784,23056.87240328404,1.1543285619818766
2021-07-08,32878.23,42974.01421299519,23086.365286340562,1.0895705904829054
2021-07-09,33766.87,43058.69563875493,23115.88942813765,1.1455396702702714
2021-07-10,33547.19,43132.30029252458,23145.444854954487,1.1273120371001288
2021-07-11,34236.21,43216.334635102656,23175.03159308714,1.1703158817393937
2021-07-12,33096.86,43288.1931952946,23204.649668847593,1.0905086393083028
2021-07-13,32768.54,43349.09752360182,23234.299108564526,1.0661162114337182
2021-07-14,32817.18,43395.30776691914,23263.97993858274,1.066782126848861
2021-07-15,31891.09,43436.98623899194,23293.692185262986,1.005172755684673
2021-07-16,31408.78,43469.492981539915,23323.435874983476,0.9730273146567229
2021-07-17,31503.78,43499.775259873626,23353.211034138003,0.9769935912721491
2021-07-18,31753.02,43519.99672061502,23383.01768913668,0.9907878260331366
2021-07-19,30849.9,43533.252342915795,23412.85586640655,0.9337530113435594
2021-07-20,29788.61,43536.17668690495,23442.725592390423,0.8694449438078693
2021-07-21,32086.04,43535.10275530427,23472.62689354803,1.0074673298834322
2021-07-22,32327.95,43529.74156721618,23502.559796355272,1.0215392933669318
2021-07-23,33700.0,43540.14454440237,23532.524327304414,1.1084125104577798
2021-07-24,34275.43,43541.062373794746,23562.520512904463,1.1451043299019998
2021-07-25,35368.57,43531.365005409985,23592.548379680225,1.218029655733489
2021-07-26,37269.12,43518.30933431341,23622.60795417365,1.3511339894564138
2021-07-27,39381.82,43511.32394888737,23652.69926294269,1.5069837098741707
2021-07-28,40031.56,43509.62017673307,23682.822332561864,1.5552001165205462
2021-07-29,40024.94,43519.53450508645,23712.977189622092,1.5523550333994796
2021-07-30,42188.95,43557.27131894197,23743.16386073107,1.7210685897321898
2021-07-31,41472.42,43600.762534515525,23773.382372512315,1.6593335558133544
2021-08-01,39816.76,43613.713058686524,23803.632751606718,1.527093158803563
2021-08-02,39146.69,43613.57701282648,23833.915024670612,1.4742563245090345
2021-08-03,38207.27,43621.356464377735,23864.229218377914,1.4023145385286089
2021-08-04,39730.0,43643.65704987011,23894.575359417784,1.5136193767895676
2021-08-05,40893.75,43671.89765677757,23924.953474497175,1.600518542094394
2021-08-06,42827.76,43705.2350460988,23955.363590338693,1.751920899190942
2021-08-07,44488.87,43753.52191833413,23985.805733681766,1.8859727827099209
2021-08-08,43933.26,43799.740560815786,24016.279931282068,1.8348881086861715
2021-08-09,46208.5,43889.75829426772,24046.786209912494,2.023128696854106
2021-08-10,45565.76,43961.384286149136,24077.324596361414,1.961542172128778
2021-08-11,45482.95,44038.590006972576,24107.895117434633,1.9485185788028085
2021-08-12,44454.37,44109.3165480716,24138.497799954417,1.8560443598835203
2021-08-13,47765.41,44197.89357324448,24169.1326707589,2.135818688817751
2021-08-14,47134.61,44279.5835820217,24199.799756703476,2.0733113999131523
2021-08-15,47090.0,44375.47031327862,24230.499084659812,2.062301000050057
2021-08-16,45930.71,44445.64838682927,24261.230681516456,1.9564296870177926
2021-08-17,44718.51,44504.43633970363,24291.994574177836,1.8497292699704473
2021-08-18,44735.2,44564.040983010746,24322.790789565668,1.8462937408484572
2021-08-19,46736.74,44641.14098346859,24353.61935461816,2.0091762327016425
2021-08-20,49350.99,44727.980677158106,24384.480296289617,2.233052547266013
2021-08-21,48896.95,44799.5737306115,24415.373641551647,2.185879837439538
2021-08-22,49328.47,44859.42152321781,24446.29941739196,2.2188528166488206
2021-08-23,49464.66,44924.16153335015,24477.257650814987,2.225088642857624
2021-08-24,47770.4,44973.36953269438,24508.24836884187,2.0703799604522026
2021-08-25,48985.05,45024.68380310293,24539.27159851047,2.1717747144480826
2021-08-26,46770.6,45066.24951618589,24570.327366875386,1.9755295162148017
2021-08-27,49082.04,45077.584312730185,24601.41570100714,2.172323379061273
2021-08-28,48963.41,45088.758312429374,24632.53662799399,2.158568819830061
2021-08-29,48770.78,45107.468771258806,24663.690174939744,2.138025543499319
2021-08-30,46924.16,45101.78874742717,24694.87636896595,1.9769350041006157
2021-08-31,47065.73,45099.60282972385,24726.095237209913,1.9864669470997844
2021-09-01,48889.19,45107.17816557851,24757.346806826292,2.1403062723348225
2021-09-02,49273.33,45109.80280145882,24788.631104985907,2.1712026210642463
2021-09-03,49919.31,45119.06132507404,24819.94815887675,2.2252367392072108
2021-09-04,49949.07,45122.207976640326,24851.29799570318,2.2249250875937707
2021-09-05,51782.76,45120.095797685775,24882.680642686133,2.388378814217375
2021-09-06,52691.2,45124.62412842728,24914.096127063935,2.469547850728153
2021-09-07,46943.82,45084.7229697302,24945.544476091098,1.9594512405810542
2021-09-08,46022.48,45040.67236786887,24977.02571703851,1.8827577730288043
2021-09-09,46414.58,44992.31562460612,25008.539877194875,1.9146181343681523
2021-09-10,44897.75,44950.26590241171,25040.086983864494,1.7909400826525423
2021-09-11,45127.48,44931.894083812615,25071.66706436887,1.8077743763076008
2021-09-12,46010.13,44914.16018670414,25103.280146046935,1.877557146781478
2021-09-13,44969.02,44904.586642181304,25134.926256253006,1.7916720882244626
2021-09-14,47096.48,44908.1247192368,25166.605422359255,1.962579861099518
2021-09-15,48106.71,44918.309963413594,25198.31767175427,2.04463767488952
2021-09-16,47772.7,44929.98882150998,25230.063031843474,2.013283473277876
2021-09-17,47337.8,44919.266802692255,25261.841530048914,1.9747788879839336
2021-09-18,48300.04,44918.94998874334,25293.653193809703,2.0533067057528056
2021-09-19,47270.75,44905.60671193504,25325.49805058138,1.9648365233063243
2021-09-20,42991.14,44879.34361973258,25357.376127836545,1.6240788618268334
2021-09-21,40656.13,44837.895783642925,25389.287453064662,1.4519656326278574
2021-09-22,43544.09,44811.49898926304,25421.232053772062,1.6644561995017118
2021-09-23,44892.71,44783.55234494776,25453.209957481522,1.7680337292041761
2021-09-24,42816.65,44738.038700849385,25485.221191733115,1.6079036516379206
2021-09-25,42682.26,44681.358071878334,25517.26578408317,1.5978437635867322
2021-09-26,43142.04,44622.93528476523,25549.343762105527,1.632538642637036
2021-09-27,42214.52,44552.45475923678,25581.4551533907,1.563604199716784
2021-09-28,41006.19,44478.47190466504,25613.599985545483,1.4759728139683723
2021-09-29,41522.49,44392.540076067184,25645.778286194603,1.5144010412216296
2021-09-30,43834.03,44325.914193479504,25677.990082978446,1.6881229449833084
2021-10-01,48145.34,44294.697575744016,25710.235403555354,2.035404461351921
2021-10-02,47692.85,44254.74252905946,25742.51427559974,1.996621624153365
2021-10-03,48179.83,44209.10853875124,25774.826726803367,2.037150029566261
2021-10-04,49248.68,44174.64151758151,25807.172784874914,2.1275301631948222
2021-10-05,51441.74,44148.141294917834,25839.552477539994,2.3197110353107138
2021-10-06,55278.64,44137.340552933856,25871.965832540318,2.6759568660538724
2021-10-07,53844.74,44123.22439032109,25904.412877636,2.536562532085642
2021-10-08,53983.21,44122.21727577179,25936.893640602644,2.5464908543640106
2021-10-09,54951.3,44124.97448823984,25969.408149233626,2.6351747647309214
2021-10-10,54655.3,44134.71661923342,26001.956431339084,2.6030241433852157
2021-10-11,57440.05,44159.30035293143,26034.5385147459,2.869839116276715
2021-10-12,56019.29,44162.09750617739,26067.154427298123,2.726037860777243
2021-10-13,57372.59,44167.71236228588,26099.804196857003,2.855398695196504
2021-10-14,57327.09,44173.5898360479,26132.487851299906,2.846927073386652
2021-10-15,61682.48,44188.59907643587,26165.20541852203,3.290707426422281
2021-10-16,60880.85,44196.28343938952,26197.956926435352,3.2011663328353586
2021-10-17,61541.01,44206.21121762339,26230.74240296862,3.2661442545422266
2021-10-18,62036.95,44218.174681673474,26263.561876067582,3.3139537254538696
2021-10-19,64353.53,44237.30827544984,26296.4153736952,3.5600779247138683
2021-10-20,66005.17,44270.811312930375,26329.30292383123,3.73765374245441
2021-10-21,62152.09,44285.1040204576,26362.22455447265,3.3088093970582357
2021-10-22,60671.75,44290.54182200405,26395.180293633246,3.1487444686356514
2021-10-23,61308.09,44302.75732243514,26428.17016934425,3.210241622078589
2021-10-24,60889.41,44321.453577277585,26461.194209653055,3.1612591278249687
2021-10-25,63102.83,44339.72910356437,26494.25244262518,3.3896352536849883
2021-10-26,60341.21,44348.02136606997,26527.344896342518,3.094995324847886
2021-10-27,58517.61,44342.32912049141,26560.47159890401,2.9074943357690732
2021-10-28,60577.62,44343.9610788697,26593.632578425633,3.111804213938977
2021-10-29,62316.4,44352.719294719165,26626.827863041086,3.2882515243688384
2021-10-30,62062.88,44347.08172983868,26660.057480900457,3.257899793955944
2021-10-31,61333.45,44340.142363766456,26693.321460171122,3.17830147193692
2021-11-01,60950.0,44331.59161797492,26726.619829037303,3.135379106254075
2021-11-02,63357.2,44338.23692215224,26759.952615700942,3.3832040490039534
2021-11-03,62944.4,44348.123361468024,26793.319848380634,3.3343594883299112
2021-11-04,61499.24,44367.512447539055,26826.721555311826,3.1776555304603296
2021-11-05,61000.01,44387.29299417047,26860.15776474793,3.1209915533450037
2021-11-06,61539.3,44406.19972012464,26893.628504958364,3.1711157488249775
2021-11-07,63433.66,44442.295043906895,26927.133804230503,3.362427535284514
2021-11-08,67510.06,44501.82602890513,26960.67369086862,3.7986424415082354
2021-11-09,66967.98,44561.46643191472,26994.24819319409,3.7282385061738283
2021-11-10,64896.86,44618.86106209026,27027.857339545393,3.492346046476843
2021-11-11,64793.69,44679.9975148665,27061.501158278577,3.4721653835909545
2021-11-12,64158.51,44718.64762582902,27095.179677766148,3.3972526210294927
2021-11-13,64482.54,44753.73582247165,27128.892926398174,3.424702943317054
2021-11-14,65714.05,44793.72599844823,27162.640932581864,3.5491739558784055
2021-11-15,63441.68,44831.65208505166,27196.42372474178,3.301055361047733
2021-11-16,60147.32,44841.19712441041,27230.24133131941,2.962810489096428
2021-11-17,60314.28,44850.47754283458,27264.09378077338,2.9749670308266993
2021-11-18,57017.38,44851.99985981106,27297.98110157992,2.655230166557055
2021-11-19,58187.85,44855.78785098512,27331.90332223197,2.761698450600293
2021-11-20,59771.71,44882.21918784064,27365.860471240307,2.908760276912687
2021-11-21,58742.9,44886.94826763832,27399.852577131973,2.8057079291847433
2021-11-22,56254.57,44886.02776566224,27433.87966845208,2.5699058652546363
2021-11-23,57599.99,44886.91051342236,27467.941773762912,2.6909088265140224
2021-11-24,57255.24,44880.00214663619,27502.0389216435,2.655906106938373
2021-11-25,59022.44,44882.34152871234,27536.171140690498,2.818741570041808
2021-11-26,53839.39,44873.76609776624,27570.338459517985,2.3429641522672346
2021-11-27,54665.93,44865.49469817235,27604.540906756785,2.4129064942244405
2021-11-28,57471.87,44900.84620832104,27638.778511055374,2.6615662763692476
2021-11-29,57828.33,44935.157607986686,27673.05130107898,2.6892921481176577
2021-11-30,56879.47,44964.47257751949,27707.35930551118,2.5968474723252135
2021-12-01,57228.47,45008.83585565239,27741.702553051866,2.6229703381157616
2021-12-02,56566.29,45052.84443535636,27776.08107241859,2.556949817636796
