ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2021-01-24,32064.38,123895.62575478107,0.29351656336011533,0.15656563496409084,3.0
2021-01-25,32285.8,126138.95772701484,0.2959188430082671,0.15659180587515154,3.0
2021-01-26,32358.61,126651.85930281717,0.29631085603018814,0.15655545711989644,3.0
2021-01-27,32564.03,128731.28843683991,0.2984729849204655,0.15643132551105782,3.0
2021-01-28,30441.04,104875.99198560238,0.2686082979663196,0.15599940047756217,3.0
2021-01-29,34318.67,149870.85440068544,0.32009336725840587,0.15599067654541451,3.0
2021-01-30,34295.93,149170.1985969111,0.3192197419206737,0.15579652253745374,3.0
2021-01-31,34270.88,148442.69439852925,0.3183167861910636,0.1554761067859604,3.0
2021-02-01,33114.58,133557.97414764928,0.3028252858742011,0.15488709092083688,3.0
2021-02-02,33533.2,138314.0639526271,0.3076956713992507,0.1543222235809235,3.0
2021-02-03,35510.82,163814.74403429995,0.33199614330525584,0.15398548800972986,3.0
2021-02-04,37475.11,192012.47207893664,0.35479326135639866,0.15371066678644402,3.0
2021-02-05,36931.55,183283.49850825476,0.34786291544269066,0.1532788792487715,3.0
2021-02-06,38138.39,201302.033644719,0.3612429034288356,0.15303974940615855,3.0
2021-02-07,39250.19,218835.10219548515,0.37313761138233215,0.1529082414523045,3.0
2021-02-08,38886.83,212241.44084371807,0.3685138218840871,0.15273082044244846,3.0
2021-02-09,46184.99,354614.3057700952,0.4426276989514184,0.1535324417622298,3.0
2021-02-10,46469.76,360243.68155057845,0.44471297139623633,0.1543031469691406,3.0
2021-02-11,44898.71,324054.7052605941,0.4291922342256438,0.1546405246787937,3.0
2021-02-12,47877.04,391859.64516899025,0.456501624299376,0.15525665719825918,3.0
2021-02-13,47491.2,381434.7713326423,0.4524035685492587,0.15570380158007033,3.0
2021-02-14,47114.51,371430.306506397,0.44836132898397185,0.1558504372714488,3.0
2021-02-15,48696.54,409016.0296207069,0.46212111197106864,0.15607852411191,3.0
